meet_ID,group_ID,host_ID,meet_name,start_time,end_time
8121,12252,R11622037,完成報告書,2023/10/28 09:00,2023/10/28 10:00
8122,12786,B10501004,實驗結果,2023/10/20 17:00,2023/10/20 19:00
8123,428,B08306023,報告主題,2023/11/6 13:00,2023/11/6 14:00
8124,12707,R11921001,報告主題,2023/11/21 22:30,2023/11/21 23:30
8125,8955,B08501024,報告主題,2023/11/21 13:30,2023/11/21 15:30
8126,8062,B10401365,報告主題,2023/11/6 19:00,2023/11/6 20:00
8127,673,B09901097,完成報告書,2023/12/9 11:00,2023/12/9 13:00
8128,13714,B11707055,完成報告書,2023/9/11 17:00,2023/9/11 18:00
8129,5464,R10248023,實作方法,2023/9/20 12:00,2023/9/20 13:00
8130,16274,B06403065,工作分配,2023/9/24 23:30,2023/9/25 00:30
8131,945,B11108006,報告主題,2023/10/5 11:00,2023/10/5 13:00
8132,7874,B11H00039,完成報告書,2023/10/18 13:30,2023/10/18 15:30
8133,6561,R08128053,實作方法,2023/9/23 10:30,2023/9/23 11:30
8134,16931,R09626041,完成報告書,2023/11/21 09:00,2023/11/21 10:00
8135,206,B09901150,實作方法,2023/10/14 16:30,2023/10/14 17:30
8136,665,B10703038,工作分配,2023/10/6 18:30,2023/10/6 19:30
8137,7266,B10306035,實作方法,2023/9/8 22:30,2023/9/9 00:30
8138,14799,B08101010,實驗結果,2023/11/24 12:30,2023/11/24 14:30
8139,2098,R11923077,工作分配,2023/11/29 11:30,2023/11/29 12:30
8140,7329,B11102010,工作分配,2023/10/5 16:00,2023/10/5 18:00
8141,19715,B11102039,工作分配,2023/11/11 09:30,2023/11/11 10:30
8142,5078,B10906023,完成報告書,2023/10/18 13:30,2023/10/18 15:30
8143,75,B08A06044,實作方法,2023/11/12 12:30,2023/11/12 13:30
8144,4287,B10709019,工作分配,2023/11/16 15:30,2023/11/16 16:30
8145,10622,B10102033,報告主題,2023/11/16 22:30,2023/11/17 00:30
8146,14941,B10A02302,實驗結果,2023/10/30 10:30,2023/10/30 11:30
8147,4982,B11B01061,實作方法,2023/11/13 09:00,2023/11/13 10:00
8148,7810,R11948015,實驗結果,2023/9/29 18:00,2023/9/29 19:00
8149,10651,F09541041,實驗結果,2023/10/15 10:30,2023/10/15 11:30
8150,9907,R11642039,工作分配,2023/10/3 11:00,2023/10/3 12:00
8151,16095,B10501011,實作方法,2023/10/29 11:30,2023/10/29 12:30
8152,10675,R10522055,實驗結果,2023/10/24 16:30,2023/10/24 18:30
8153,20507,B09405016,完成報告書,2023/10/14 13:30,2023/10/14 15:30
8154,6117,B08200012,完成報告書,2023/10/21 15:00,2023/10/21 17:00
8155,10490,R10445060,工作分配,2023/9/17 09:00,2023/9/17 11:00
8156,6419,R10721015,工作分配,2023/11/9 11:30,2023/11/9 12:30
8157,16622,B10704093,工作分配,2023/10/4 23:00,2023/10/5 00:00
8158,963,B11307036,報告主題,2023/10/6 22:00,2023/10/6 23:00
8159,12593,B11701A01,實作方法,2023/10/10 09:30,2023/10/10 11:30
8160,8311,B10702159,工作分配,2023/11/28 13:30,2023/11/28 14:30
8161,1123,B10701019,報告主題,2023/11/20 13:30,2023/11/20 14:30
8162,15886,B09A05004,實驗結果,2023/9/26 11:00,2023/9/26 13:00
8163,13638,B08103022,實驗結果,2023/9/7 09:00,2023/9/7 10:00
8164,9768,B11313118,實作方法,2023/9/7 12:30,2023/9/7 14:30
8165,1584,B11706015,工作分配,2023/11/7 13:30,2023/11/7 14:30
8166,10822,B09302019,工作分配,2023/10/28 12:30,2023/10/28 14:30
8167,13086,B10407033,報告主題,2023/9/23 14:00,2023/9/23 15:00
8168,9410,B11609015,實作方法,2023/10/2 11:30,2023/10/2 13:30
8169,9309,B11101240,完成報告書,2023/9/21 18:00,2023/9/21 19:00
8170,14230,B10701239,實作方法,2023/10/29 23:00,2023/10/30 01:00
8171,1240,R11642125,實驗結果,2023/11/3 19:00,2023/11/3 21:00
8172,18269,R10923048,報告主題,2023/9/11 21:30,2023/9/11 23:30
8173,3578,R10527027,實驗結果,2023/11/17 09:30,2023/11/17 10:30
8174,15332,R10644047,實作方法,2023/9/7 09:30,2023/9/7 11:30
8175,18841,R11622037,工作分配,2023/10/25 10:30,2023/10/25 12:30
8176,19115,B09602101,實驗結果,2023/11/25 10:30,2023/11/25 11:30
8177,13851,B11408053,實驗結果,2023/10/24 22:30,2023/10/24 23:30
8178,15448,B11H04012,報告主題,2023/9/21 13:30,2023/9/21 14:30
8179,12348,B10102160,實驗結果,2023/9/9 13:00,2023/9/9 14:00
8180,18233,B09603055,實作方法,2023/11/7 11:00,2023/11/7 12:00
8181,10299,B11B04015,實驗結果,2023/11/11 11:30,2023/11/11 12:30
8182,9042,R11A22010,實驗結果,2023/11/5 12:30,2023/11/5 14:30
8183,10066,B11102142,實作方法,2023/9/12 16:30,2023/9/12 17:30
8184,20481,B09A01211,報告主題,2023/11/23 13:00,2023/11/23 14:00
8185,18730,B10705060,工作分配,2023/11/29 10:00,2023/11/29 12:00
8186,2923,B10706028,完成報告書,2023/9/25 15:00,2023/9/25 16:00
8187,9379,F09441240,報告主題,2023/12/3 14:30,2023/12/3 15:30
8188,8386,B09308006,工作分配,2023/11/24 11:30,2023/11/24 12:30
8189,9308,B08501012,工作分配,2023/11/21 11:00,2023/11/21 13:00
8190,20059,R10145036,完成報告書,2023/10/20 19:30,2023/10/20 21:30
8191,3502,B08701001,實作方法,2023/10/23 16:00,2023/10/23 18:00
8192,18139,R10632045,報告主題,2023/10/2 18:30,2023/10/2 19:30
8193,17935,R11624038,實驗結果,2023/11/23 10:00,2023/11/23 11:00
8194,20932,B10303009,報告主題,2023/11/17 17:00,2023/11/17 19:00
8195,7849,F09541037,實驗結果,2023/10/11 12:30,2023/10/11 14:30
8196,15177,B09905032,實作方法,2023/9/18 09:00,2023/9/18 11:00
8197,7692,B10601013,報告主題,2023/10/17 09:30,2023/10/17 11:30
8198,14094,B08A01231,報告主題,2023/10/9 09:00,2023/10/9 11:00
8199,16864,B10401102,報告主題,2023/9/7 15:30,2023/9/7 17:30
8200,21325,R11620039,工作分配,2023/11/19 11:30,2023/11/19 12:30
8201,6759,B10404038,實作方法,2023/11/23 10:30,2023/11/23 11:30
8202,7637,R10142125,實作方法,2023/10/27 11:30,2023/10/27 12:30
8203,14312,B11401211,工作分配,2023/9/22 13:00,2023/9/22 15:00
8204,10963,B10A06023,實作方法,2023/10/8 12:00,2023/10/8 13:00
8205,11364,B10901011,工作分配,2023/9/12 10:30,2023/9/12 12:30
8206,13302,B11505022,報告主題,2023/9/5 22:00,2023/9/6 00:00
8207,7482,B10300039,實作方法,2023/11/29 12:30,2023/11/29 13:30
8208,11017,F09542010,完成報告書,2023/9/27 09:30,2023/9/27 10:30
8209,8982,R11251031,工作分配,2023/10/21 13:00,2023/10/21 15:00
8210,2312,B09903137,實作方法,2023/11/21 11:00,2023/11/21 12:00
8211,3406,B11606020,報告主題,2023/9/16 11:30,2023/9/16 13:30
8212,7829,B11101165,完成報告書,2023/11/12 21:00,2023/11/12 23:00
8213,19420,B10601347,實作方法,2023/10/1 10:00,2023/10/1 11:00
8214,12055,B09605022,實作方法,2023/10/23 21:00,2023/10/23 23:00
8215,355,B11802011,實作方法,2023/12/1 13:00,2023/12/1 15:00
8216,21171,R10221044,工作分配,2023/9/11 13:30,2023/9/11 14:30
8217,3879,B08508053,完成報告書,2023/9/14 18:30,2023/9/14 19:30
8218,8794,B10505024,實作方法,2023/12/11 10:30,2023/12/11 11:30
8219,8517,B06401004,實作方法,2023/9/15 17:00,2023/9/15 18:00
8220,3668,B10701040,實驗結果,2023/9/29 20:00,2023/9/29 21:00
8221,1470,R10942043,工作分配,2023/11/17 13:00,2023/11/17 14:00
8222,10903,B11602009,報告主題,2023/9/29 10:00,2023/9/29 12:00
8223,10781,B09401365,實作方法,2023/11/22 11:00,2023/11/22 12:00
8224,7637,R10142125,實作方法,2023/9/22 11:30,2023/9/22 13:30
8225,16655,B10501056,工作分配,2023/9/10 18:30,2023/9/10 19:30
8226,7497,B11601309,報告主題,2023/10/19 23:30,2023/10/20 00:30
8227,11421,B08307044,實作方法,2023/10/5 21:30,2023/10/5 22:30
8228,15036,R11528037,實作方法,2023/11/4 12:00,2023/11/4 13:00
8229,21028,B09102302,實作方法,2023/10/28 11:30,2023/10/28 13:30
8230,8828,B08903042,完成報告書,2023/10/12 16:30,2023/10/12 18:30
8231,6035,B09601006,工作分配,2023/10/8 15:00,2023/10/8 16:00
8232,15427,B10302261,實作方法,2023/11/17 18:30,2023/11/17 19:30
8233,16938,B06201046,報告主題,2023/9/13 23:00,2023/9/14 01:00
8234,14158,B10502025,實驗結果,2023/10/12 21:30,2023/10/12 23:30
8235,5947,B10501143,工作分配,2023/10/4 10:30,2023/10/4 12:30
8236,3205,B11902024,完成報告書,2023/10/31 16:00,2023/10/31 17:00
8237,11099,R11941025,完成報告書,2023/11/23 23:30,2023/11/24 00:30
8238,3667,B10401259,報告主題,2023/12/1 13:30,2023/12/1 14:30
8239,13934,R10242115,實驗結果,2023/9/27 16:00,2023/9/27 17:00
8240,15755,B08A04003,工作分配,2023/10/25 12:00,2023/10/25 13:00
8241,9515,R10921241,實作方法,2023/10/31 14:00,2023/10/31 15:00
8242,20913,B10404051,實驗結果,2023/10/6 11:00,2023/10/6 13:00
8243,11578,B10602159,實作方法,2023/11/2 21:30,2023/11/2 22:30
8244,18179,B08A09019,報告主題,2023/11/26 11:30,2023/11/26 12:30
8245,20188,R10725009,實驗結果,2023/11/19 21:00,2023/11/19 23:00
8246,9615,F07448032,工作分配,2023/9/12 13:30,2023/9/12 14:30
8247,10210,B09702127,實驗結果,2023/10/25 09:00,2023/10/25 11:00
8248,7119,B06203018,報告主題,2023/9/21 12:30,2023/9/21 14:30
8249,7546,B09612013,工作分配,2023/12/11 11:00,2023/12/11 12:00
8250,774,B11611006,實驗結果,2023/10/29 19:00,2023/10/29 20:00
8251,5983,R09624038,完成報告書,2023/9/16 20:00,2023/9/16 21:00
8252,205,B09509021,實驗結果,2023/10/30 12:30,2023/10/30 13:30
8253,10906,B11603008,工作分配,2023/10/4 22:30,2023/10/4 23:30
8254,11960,F09441046,實作方法,2023/12/7 09:00,2023/12/7 11:00
8255,14950,B08909007,工作分配,2023/11/11 15:00,2023/11/11 17:00
8256,2705,B08601040,報告主題,2023/12/5 14:00,2023/12/5 16:00
8257,17228,B10307210,報告主題,2023/11/28 12:00,2023/11/28 13:00
8258,9632,B10605005,實作方法,2023/9/24 10:30,2023/9/24 11:30
8259,19267,B08611016,實驗結果,2023/10/1 18:00,2023/10/1 20:00
8260,2489,B09602013,實驗結果,2023/11/13 10:30,2023/11/13 11:30
8261,18963,B10302151,工作分配,2023/10/7 22:00,2023/10/8 00:00
8262,11936,B11702142,實作方法,2023/9/16 21:30,2023/9/16 23:30
8263,11270,B10804016,完成報告書,2023/10/5 12:30,2023/10/5 13:30
8264,17477,B06405014,實驗結果,2023/11/12 09:30,2023/11/12 10:30
8265,13030,B10401143,完成報告書,2023/10/9 21:00,2023/10/9 23:00
8266,2146,R10647052,實作方法,2023/11/5 11:00,2023/11/5 12:00
8267,5589,B11207022,工作分配,2023/9/19 12:30,2023/9/19 13:30
8268,4698,B09908025,實驗結果,2023/11/21 12:00,2023/11/21 14:00
8269,6682,B10601024,工作分配,2023/11/12 11:00,2023/11/12 13:00
8270,2387,B11504034,報告主題,2023/9/30 10:00,2023/9/30 11:00
8271,13285,B09403006,報告主題,2023/9/17 13:00,2023/9/17 15:00
8272,983,B08701068,工作分配,2023/9/6 11:00,2023/9/6 13:00
8273,11272,R09622013,工作分配,2023/10/20 19:00,2023/10/20 20:00
8274,10782,B11608037,完成報告書,2023/10/13 21:30,2023/10/13 23:30
8275,6253,R10242043,報告主題,2023/10/18 10:30,2023/10/18 12:30
8276,20048,B11701011,報告主題,2023/10/3 10:30,2023/10/3 11:30
8277,173,B05301015,報告主題,2023/12/4 13:30,2023/12/4 15:30
8278,3512,B09401072,工作分配,2023/11/18 11:30,2023/11/18 13:30
8279,19898,B11702125,實驗結果,2023/12/3 17:00,2023/12/3 18:00
8280,20387,B08617A03,工作分配,2023/10/27 13:30,2023/10/27 15:30
8281,17971,B11614004,報告主題,2023/10/24 12:00,2023/10/24 13:00
8282,21049,B10401013,完成報告書,2023/9/6 22:00,2023/9/6 23:00
8283,21332,B11901231,實驗結果,2023/9/14 23:30,2023/9/15 01:30
8284,4265,B10704013,工作分配,2023/10/17 09:30,2023/10/17 10:30
8285,16325,B11102016,報告主題,2023/9/10 09:00,2023/9/10 11:00
8286,17013,R10442054,實作方法,2023/10/20 11:30,2023/10/20 13:30
8287,10046,B08905009,實作方法,2023/12/1 20:00,2023/12/1 22:00
8288,2776,B09203133,工作分配,2023/10/23 22:30,2023/10/24 00:30
8289,1773,B09403055,報告主題,2023/9/4 13:00,2023/9/4 14:00
8290,4186,B07A01309,完成報告書,2023/11/11 11:30,2023/11/11 13:30
8291,18378,B10401365,實作方法,2023/9/19 13:30,2023/9/19 14:30
8292,4232,B11101057,實作方法,2023/9/10 10:30,2023/9/10 11:30
8293,16943,B11H04012,報告主題,2023/10/2 15:30,2023/10/2 16:30
8294,1451,B10703032,實作方法,2023/10/24 14:00,2023/10/24 15:00
8295,9362,B09502039,實作方法,2023/11/14 23:30,2023/11/15 00:30
8296,19937,B11611043,工作分配,2023/10/7 10:00,2023/10/7 11:00
8297,249,B10402005,實驗結果,2023/9/16 13:00,2023/9/16 14:00
8298,12048,B11202150,實作方法,2023/12/8 19:30,2023/12/8 20:30
8299,14710,B11202019,工作分配,2023/9/22 09:30,2023/9/22 11:30
8300,14204,R11623012,完成報告書,2023/10/8 11:30,2023/10/8 13:30
8301,1260,B11401001,實作方法,2023/12/7 20:00,2023/12/7 22:00
8302,15155,B10304093,報告主題,2023/12/3 11:00,2023/12/3 13:00
8303,11508,B10A07044,工作分配,2023/9/13 12:30,2023/9/13 13:30
8304,14006,R10541066,工作分配,2023/10/15 14:30,2023/10/15 15:30
8305,1975,B11H01056,工作分配,2023/10/12 13:30,2023/10/12 14:30
8306,5835,R11941204,實驗結果,2023/11/25 22:30,2023/11/25 23:30
8307,19395,B10103020,實作方法,2023/9/12 10:30,2023/9/12 12:30
8308,15564,R10141347,報告主題,2023/10/13 12:00,2023/10/13 14:00
8309,7997,R10142034,完成報告書,2023/9/20 10:30,2023/9/20 12:30
8310,1766,R09621120,報告主題,2023/11/18 13:30,2023/11/18 14:30
8311,14571,R11525035,報告主題,2023/9/28 11:00,2023/9/28 13:00
8312,20431,R10548015,實作方法,2023/10/19 12:00,2023/10/19 13:00
8313,7464,R10227052,完成報告書,2023/12/11 12:00,2023/12/11 13:00
8314,2635,B09502160,完成報告書,2023/12/9 22:00,2023/12/10 00:00
8315,14354,B10201037,實作方法,2023/10/10 09:00,2023/10/10 10:00
8316,19888,B10503065,完成報告書,2023/12/11 10:30,2023/12/11 12:30
8317,7589,B09903003,實作方法,2023/10/4 20:00,2023/10/4 22:00
8318,14215,B11502127,實作方法,2023/9/14 20:30,2023/9/14 22:30
8319,3898,B10501026,報告主題,2023/11/28 18:30,2023/11/28 20:30
8320,487,B11702125,實驗結果,2023/11/2 10:30,2023/11/2 11:30
8321,17,B10601140,實驗結果,2023/9/21 11:30,2023/9/21 12:30
8322,11710,B10601072,完成報告書,2023/11/7 09:00,2023/11/7 11:00
8323,932,B11604051,實作方法,2023/11/22 09:30,2023/11/22 10:30
8324,20134,R10528015,實驗結果,2023/11/17 10:00,2023/11/17 11:00
8325,8843,B11201066,實驗結果,2023/9/24 18:00,2023/9/24 20:00
8326,11604,B09603049,工作分配,2023/10/25 18:00,2023/10/25 20:00
8327,18033,B10A05003,實驗結果,2023/9/26 19:00,2023/9/26 21:00
8328,3375,R10441068,完成報告書,2023/10/7 10:30,2023/10/7 12:30
8329,16349,B08907030,實驗結果,2023/9/29 15:30,2023/9/29 17:30
8330,515,B10506035,實驗結果,2023/11/27 09:30,2023/11/27 11:30
8331,11306,R09421057,報告主題,2023/9/9 09:00,2023/9/9 11:00
8332,1935,R10527019,工作分配,2023/10/7 11:00,2023/10/7 12:00
8333,17744,B11407054,報告主題,2023/9/21 10:30,2023/9/21 12:30
8334,1376,B11108015,實作方法,2023/11/16 21:30,2023/11/16 22:30
8335,1608,B10A01057,工作分配,2023/11/16 16:00,2023/11/16 18:00
8336,6388,B07101045,實作方法,2023/10/27 13:00,2023/10/27 15:00
8337,5835,R11941204,工作分配,2023/9/29 11:00,2023/9/29 12:00
8338,10365,B11701041,完成報告書,2023/11/8 22:30,2023/11/8 23:30
8339,5433,B09A02151,實作方法,2023/9/8 10:30,2023/9/8 12:30
8340,1962,R11224017,實驗結果,2023/9/12 10:30,2023/9/12 11:30
8341,9073,B09303028,報告主題,2023/10/29 13:00,2023/10/29 14:00
8342,21232,B10304016,報告主題,2023/11/1 15:00,2023/11/1 17:00
8343,11810,B10607021,完成報告書,2023/9/22 09:00,2023/9/22 10:00
8344,15978,B11401153,報告主題,2023/10/12 13:30,2023/10/12 14:30
8345,4582,B11408003,報告主題,2023/10/19 17:30,2023/10/19 19:30
8346,14477,R11A29019,實作方法,2023/10/4 10:00,2023/10/4 11:00
8347,8691,R11621141,報告主題,2023/9/8 18:00,2023/9/8 20:00
8348,2460,B10701031,工作分配,2023/10/7 16:00,2023/10/7 17:00
8349,4373,B10202019,報告主題,2023/11/26 09:00,2023/11/26 11:00
8350,19106,B11604051,工作分配,2023/11/10 11:30,2023/11/10 13:30
8351,14700,B08101010,實作方法,2023/11/26 11:30,2023/11/26 12:30
8352,7055,B09401011,完成報告書,2023/10/11 09:00,2023/10/11 10:00
8353,12659,B08A01102,報告主題,2023/9/29 22:00,2023/9/30 00:00
8354,7630,B11905026,實驗結果,2023/11/4 13:00,2023/11/4 14:00
8355,6589,B09401040,報告主題,2023/12/3 12:00,2023/12/3 13:00
8356,17784,B09401004,完成報告書,2023/12/7 09:00,2023/12/7 10:00
8357,4296,B11203077,實驗結果,2023/10/18 13:00,2023/10/18 14:00
8358,6957,B11605022,工作分配,2023/11/24 09:00,2023/11/24 10:00
8359,19397,B10701018,報告主題,2023/11/26 13:30,2023/11/26 15:30
8360,3351,F09442037,完成報告書,2023/10/20 23:00,2023/10/21 00:00
8361,9525,R11941061,工作分配,2023/10/12 18:00,2023/10/12 20:00
8362,4180,B10403036,工作分配,2023/11/3 09:30,2023/11/3 10:30
8363,9982,B11201016,工作分配,2023/12/10 10:00,2023/12/10 12:00
8364,16749,B11509015,工作分配,2023/9/25 12:00,2023/9/25 13:00
8365,18031,B11708037,完成報告書,2023/10/12 19:30,2023/10/12 20:30
8366,15880,B10901004,報告主題,2023/9/16 11:30,2023/9/16 12:30
8367,7261,B10703065,報告主題,2023/9/14 21:30,2023/9/14 22:30
8368,9954,B11201020,報告主題,2023/11/22 11:00,2023/11/22 12:00
8369,12008,B08903057,完成報告書,2023/11/4 09:00,2023/11/4 10:00
8370,10684,B11109015,實驗結果,2023/11/30 11:00,2023/11/30 13:00
8371,19865,B09501060,完成報告書,2023/10/8 13:30,2023/10/8 15:30
8372,8757,B09901012,實驗結果,2023/11/21 09:00,2023/11/21 10:00
8373,12419,B11104013,工作分配,2023/10/21 09:00,2023/10/21 11:00
8374,14099,B11605026,報告主題,2023/10/18 23:30,2023/10/19 00:30
8375,10911,B11903003,工作分配,2023/11/27 21:30,2023/11/27 23:30
8376,17245,B10104081,完成報告書,2023/12/3 11:00,2023/12/3 13:00
8377,10350,B10202019,報告主題,2023/9/26 12:00,2023/9/26 14:00
8378,12458,B11901010,實作方法,2023/12/1 11:00,2023/12/1 13:00
8379,8177,B10502261,完成報告書,2023/10/25 22:30,2023/10/25 23:30
8380,1447,B09605020,工作分配,2023/11/28 12:30,2023/11/28 14:30
8381,17615,D01942125,工作分配,2023/9/5 19:30,2023/9/5 20:30
8382,722,B09304093,工作分配,2023/9/5 12:00,2023/9/5 14:00
8383,2668,B10203023,工作分配,2023/10/11 12:30,2023/10/11 14:30
8384,4554,B10704034,實作方法,2023/10/5 11:30,2023/10/5 13:30
8385,4900,B11906044,報告主題,2023/9/10 11:30,2023/9/10 13:30
8386,15621,B09301075,實作方法,2023/10/23 22:30,2023/10/23 23:30
8387,8864,B11611056,完成報告書,2023/9/10 12:30,2023/9/10 14:30
8388,20135,B09602125,實作方法,2023/9/27 20:00,2023/9/27 22:00
8389,13736,B09A07021,實驗結果,2023/11/12 14:30,2023/11/12 16:30
8390,12844,R07221039,工作分配,2023/11/16 13:00,2023/11/16 14:00
8391,7304,B11501212,報告主題,2023/9/13 09:30,2023/9/13 11:30
8392,15979,B11103038,報告主題,2023/10/12 12:00,2023/10/12 13:00
8393,6274,B10102024,完成報告書,2023/11/18 17:30,2023/11/18 19:30
8394,18949,R11A23023,完成報告書,2023/10/8 23:00,2023/10/9 00:00
8395,14455,R10141347,完成報告書,2023/11/25 21:00,2023/11/25 22:00
8396,2372,B11103038,實作方法,2023/9/4 15:00,2023/9/4 16:00
8397,14592,B11301150,實驗結果,2023/9/26 11:00,2023/9/26 12:00
8398,19664,B09404204,工作分配,2023/10/31 12:30,2023/10/31 13:30
8399,12015,B10708015,實作方法,2023/9/15 19:30,2023/9/15 20:30
8400,2075,B09405007,實驗結果,2023/12/11 12:00,2023/12/11 13:00
8401,17780,B10302102,實驗結果,2023/10/25 15:30,2023/10/25 16:30
8402,2687,B10303133,報告主題,2023/12/1 19:00,2023/12/1 20:00
8403,9363,B11102355,工作分配,2023/10/21 10:30,2023/10/21 11:30
8404,6284,B10A02083,實驗結果,2023/10/19 09:30,2023/10/19 10:30
8405,3948,R11523142,工作分配,2023/11/24 20:00,2023/11/24 22:00
8406,14062,R10542027,報告主題,2023/9/10 15:00,2023/9/10 17:00
8407,6081,B10801346,報告主題,2023/9/25 11:00,2023/9/25 13:00
8408,16754,R11941330,完成報告書,2023/12/10 13:30,2023/12/10 15:30
8409,15824,F07444034,完成報告書,2023/10/25 10:00,2023/10/25 11:00
8410,6844,B09601020,工作分配,2023/9/27 11:30,2023/9/27 13:30
8411,8442,R10245015,實作方法,2023/12/8 17:30,2023/12/8 18:30
8412,18144,B10707023,實驗結果,2023/10/10 14:30,2023/10/10 16:30
8413,12236,B09A02087,完成報告書,2023/10/25 21:00,2023/10/25 22:00
8414,18863,B11901098,工作分配,2023/10/4 09:00,2023/10/4 10:00
8415,17065,B10301020,完成報告書,2023/12/3 13:30,2023/12/3 15:30
8416,1875,R10622115,報告主題,2023/9/18 11:00,2023/9/18 13:00
8417,13802,B11205007,實驗結果,2023/9/29 11:30,2023/9/29 12:30
8418,10325,B07A09080,實驗結果,2023/9/22 13:00,2023/9/22 14:00
8419,19850,B10703133,工作分配,2023/11/8 12:00,2023/11/8 14:00
8420,11876,B11604004,工作分配,2023/9/29 19:30,2023/9/29 21:30
8421,19826,T11303049,報告主題,2023/10/11 09:00,2023/10/11 10:00
8422,15358,B10702142,報告主題,2023/10/21 13:30,2023/10/21 14:30
8423,2090,B08611141,實作方法,2023/10/19 18:30,2023/10/19 20:30
8424,15515,B10A01049,工作分配,2023/10/7 09:00,2023/10/7 10:00
8425,12368,R11942102,報告主題,2023/11/4 22:00,2023/11/5 00:00
8426,15322,B10A01044,實驗結果,2023/10/17 22:00,2023/10/18 00:00
8427,11780,B10204025,完成報告書,2023/11/9 13:00,2023/11/9 14:00
8428,4485,B08703116,實驗結果,2023/11/14 13:30,2023/11/14 14:30
8429,20551,B10408037,報告主題,2023/11/19 12:30,2023/11/19 14:30
8430,7095,B09306044,工作分配,2023/10/29 10:30,2023/10/29 12:30
8431,11621,F10941011,完成報告書,2023/11/4 12:00,2023/11/4 13:00
8432,19038,B10102002,工作分配,2023/11/16 09:00,2023/11/16 11:00
8433,9425,B10804081,實作方法,2023/9/22 10:00,2023/9/22 12:00
8434,11296,B10508003,工作分配,2023/11/25 21:00,2023/11/25 22:00
8435,20429,R10521043,報告主題,2023/9/14 13:30,2023/9/14 15:30
8436,9436,B11502101,工作分配,2023/10/26 20:00,2023/10/26 21:00
8437,9485,B10205026,完成報告書,2023/9/24 10:30,2023/9/24 12:30
8438,16815,B09405020,實驗結果,2023/9/24 10:30,2023/9/24 11:30
8439,8649,R10325007,實驗結果,2023/11/19 12:00,2023/11/19 13:00
8440,14924,B11701060,實驗結果,2023/11/5 09:30,2023/11/5 10:30
8441,12014,R10641006,報告主題,2023/9/9 13:00,2023/9/9 14:00
8442,5548,R10545026,實作方法,2023/10/26 10:30,2023/10/26 11:30
8443,13608,B10602151,實作方法,2023/11/7 19:30,2023/11/7 21:30
8444,20114,R10A28015,工作分配,2023/11/5 09:30,2023/11/5 10:30
8445,18403,B10601044,實作方法,2023/9/24 16:00,2023/9/24 18:00
8446,5592,B11106028,完成報告書,2023/10/15 09:00,2023/10/15 10:00
8447,11738,B09107028,實驗結果,2023/10/8 14:30,2023/10/8 16:30
8448,14226,R09621037,實驗結果,2023/10/25 17:30,2023/10/25 18:30
8449,3640,R10928037,工作分配,2023/10/20 12:30,2023/10/20 13:30
8450,10483,B11203008,完成報告書,2023/9/5 18:30,2023/9/5 19:30
8451,12358,B10702070,實作方法,2023/9/24 23:00,2023/9/25 01:00
8452,14543,B09704034,實作方法,2023/9/15 12:30,2023/9/15 14:30
8453,16323,B10601102,完成報告書,2023/10/19 17:00,2023/10/19 19:00
8454,14083,B09501066,實作方法,2023/11/13 19:00,2023/11/13 20:00
8455,19565,B11505022,報告主題,2023/10/11 11:00,2023/10/11 12:00
8456,18541,B10701047,實驗結果,2023/9/15 19:00,2023/9/15 20:00
8457,20326,B11201045,報告主題,2023/10/28 23:30,2023/10/29 00:30
8458,1447,B09605020,工作分配,2023/12/6 16:00,2023/12/6 18:00
8459,14855,B11618015,工作分配,2023/11/26 20:30,2023/11/26 22:30
8460,20483,R11221216,工作分配,2023/10/26 09:00,2023/10/26 10:00
8461,78,B09703044,實驗結果,2023/11/8 23:00,2023/11/9 00:00
8462,13474,R09421143,報告主題,2023/11/26 09:00,2023/11/26 11:00
8463,18102,B08104004,實驗結果,2023/10/17 14:30,2023/10/17 16:30
8464,1104,B10701061,完成報告書,2023/10/27 16:00,2023/10/27 17:00
8465,127,F09542033,實驗結果,2023/11/25 10:00,2023/11/25 12:00
8466,20660,F08923039,實驗結果,2023/9/19 20:00,2023/9/19 22:00
8467,18408,R11H43150,工作分配,2023/9/23 14:30,2023/9/23 15:30
8468,15669,B10613020,工作分配,2023/9/16 19:00,2023/9/16 20:00
8469,1755,R11523020,工作分配,2023/10/11 11:00,2023/10/11 12:00
8470,2975,B10503038,工作分配,2023/11/19 10:30,2023/11/19 12:30
8471,3895,B11405020,實驗結果,2023/10/10 11:00,2023/10/10 13:00
8472,4193,B08701240,實作方法,2023/10/18 12:30,2023/10/18 13:30
8473,11448,B10701119,實驗結果,2023/9/30 09:30,2023/9/30 11:30
8474,7515,B10301046,完成報告書,2023/11/25 12:30,2023/11/25 13:30
8475,15219,B11402002,工作分配,2023/11/8 12:30,2023/11/8 13:30
8476,6688,R11522824,報告主題,2023/10/3 20:30,2023/10/3 22:30
8477,6095,B10103026,實作方法,2023/9/29 09:00,2023/9/29 10:00
8478,15048,B11B04070,實驗結果,2023/10/11 19:00,2023/10/11 21:00
8479,15392,B11701001,報告主題,2023/10/16 10:00,2023/10/16 12:00
8480,11626,B10602638,實驗結果,2023/9/6 09:00,2023/9/6 11:00
8481,16484,B10705036,實驗結果,2023/9/12 10:30,2023/9/12 11:30
8482,7288,B10703032,完成報告書,2023/9/27 13:00,2023/9/27 14:00
8483,20535,B10301091,工作分配,2023/10/11 11:30,2023/10/11 13:30
