user_ID,course_ID,sememter,grade,display_on_introduction
B11702605,46675,112-1,,False
B11702605,63614,112-1,,False
B11702605,72697,112-1,,True
B11702605,20938,112-1,,False
B10505005,41241,112-1,,False
B10505005,15016,112-1,,True
B10505005,48002,112-1,,False
B10505005,52498,112-1,,False
B10505005,19224,112-1,,True
B10505005,89964,112-1,,True
B10505005,88478,112-1,,False
B08703068,25494,112-1,,False
B08703068,34227,112-1,,False
B08703068,33328,112-1,,False
B08703068,33328,112-1,,False
B11606028,77740,112-1,,True
B11606028,76761,112-1,,False
B11606028,84204,112-1,,True
B11606028,36320,112-1,,True
B11606028,73686,112-1,,True
R10242025,89720,112-1,,True
R10242025,26445,112-1,,True
R10242025,56504,112-1,,True
R10242025,61467,112-1,,False
B09302043,61412,112-1,,True
B09302043,20034,112-1,,True
B09302043,55478,112-1,,False
B09302043,59563,112-1,,True
B09302043,45034,112-1,,False
B09302043,84892,112-1,,True
B09302043,79628,112-1,,True
B09401004,50754,112-1,,True
B09401004,52399,112-1,,True
B09401004,35179,112-1,,False
B09401004,28169,112-1,,True
B09401004,95109,112-1,,True
B09401004,50129,112-1,,True
B09401004,23017,112-1,,False
B11409026,79657,112-1,,False
B11409026,59760,112-1,,True
B11409026,48809,112-1,,True
R08129080,52498,112-1,,True
R08129080,29232,112-1,,False
R08129080,37617,112-1,,True
R08129080,64702,112-1,,False
R08129080,12172,112-1,,True
R08129080,83812,112-1,,True
R08129080,18969,112-1,,True
R10621011,55268,112-1,,False
R10621011,80898,112-1,,True
B11205022,72697,112-1,,False
B11205022,57805,112-1,,True
B10601048,2006,112-1,,False
B10601048,67688,112-1,,True
B10601048,96108,112-1,,False
B10601048,80169,112-1,,False
B10601048,49848,112-1,,True
R10521330,34139,112-1,,True
R10521330,83372,112-1,,True
R10521330,63598,112-1,,True
R10521330,89503,112-1,,True
R10521330,84963,112-1,,False
R10521330,75265,112-1,,False
B09201168,89115,112-1,,True
B09201168,1059,112-1,,True
B09201168,3053,112-1,,True
B11502013,21674,112-1,,True
B11502013,57494,112-1,,True
B11502013,26093,112-1,,False
B11502013,66709,112-1,,False
B11502013,89825,112-1,,False
B11502013,44686,112-1,,True
B10301102,2004,112-1,,False
B10301102,64494,112-1,,False
B10301102,73601,112-1,,True
B11501025,34157,112-1,,False
B11501025,80169,112-1,,False
B11501025,53599,112-1,,False
B11801152,84963,112-1,,True
B11801152,38778,112-1,,True
B11801152,81904,112-1,,False
B11801152,96988,112-1,,True
B11801152,52579,112-1,,True
B11801152,88190,112-1,,True
B11801152,66308,112-1,,True
B11407030,36873,112-1,,False
B11407030,26615,112-1,,False
B11407030,34680,112-1,,False
B11407030,46492,112-1,,True
B11407030,12020,112-1,,True
B11407030,43900,112-1,,True
B08613049,61890,112-1,,True
B08613049,68743,112-1,,False
B08613049,43384,112-1,,True
B08613049,55166,112-1,,True
B08613049,66796,112-1,,False
B08613049,75265,112-1,,False
B08613049,75802,112-1,,False
R10521212,40396,112-1,,True
R10521212,3038,112-1,,True
R10521212,57805,112-1,,False
R10521212,40396,112-1,,False
D01941204,84204,112-1,,True
D01941204,17733,112-1,,False
B10201057,55249,112-1,,True
B10201057,23262,112-1,,True
B10201057,60400,112-1,,False
B10201057,3053,112-1,,True
F08921141,15968,112-1,,True
F08921141,78931,112-1,,False
F08921141,47767,112-1,,True
F08921141,80687,112-1,,False
F08921141,51581,112-1,,False
B10405009,55656,112-1,,True
B10405009,3019,112-1,,True
B10405009,22607,112-1,,True
B10405009,88215,112-1,,False
B10405009,1066,112-1,,True
B10405009,81625,112-1,,False
B08801808,60507,112-1,,True
B08801808,41527,112-1,,False
B11901066,70265,112-1,,False
B11901066,75265,112-1,,True
B11901066,62362,112-1,,False
B08A02028,84381,112-1,,False
B08A02028,53399,112-1,,False
B08A02028,3055,112-1,,False
B10202302,3040,112-1,,True
B10202302,28174,112-1,,False
B11701017,73671,112-1,,False
B11701017,13688,112-1,,False
B11602009,17380,112-1,,False
B11602009,11337,112-1,,True
B11602009,65908,112-1,,True
B11602009,62531,112-1,,True
B11602009,52498,112-1,,True
B11602009,17637,112-1,,True
B09602013,95097,112-1,,True
B09602013,52498,112-1,,False
B09602013,25494,112-1,,False
B09602013,16219,112-1,,False
B09108037,21106,112-1,,True
B09108037,15069,112-1,,False
B11302150,52498,112-1,,False
B11302150,11576,112-1,,True
B11302150,83910,112-1,,False
B09703020,36535,112-1,,True
B09703020,46534,112-1,,False
B09703020,70902,112-1,,False
B09703020,61939,112-1,,False
R11253116,3005,112-1,,True
R11253116,2004,112-1,,False
R11253116,25909,112-1,,True
R11253116,62057,112-1,,True
R11253116,80980,112-1,,False
R11253116,89559,112-1,,False
B09507033,3049,112-1,,True
B09507033,12418,112-1,,False
B09507033,75265,112-1,,False
B09507033,37079,112-1,,False
B09507033,45345,112-1,,False
B09507033,44664,112-1,,False
B10903003,45040,112-1,,False
B10903003,58601,112-1,,True
B10903003,12149,112-1,,True
B10903003,95104,112-1,,True
B10903003,80687,112-1,,False
B10903003,81394,112-1,,True
B10903003,12291,112-1,,True
B10705033,62376,112-1,,False
B10705033,3041,112-1,,False
B10705033,60507,112-1,,True
B10705033,17909,112-1,,True
B11901043,70661,112-1,,True
B11901043,72462,112-1,,True
B10503038,79564,112-1,,True
B10503038,11510,112-1,,False
B10503038,27205,112-1,,True
B10503038,19575,112-1,,False
B11407055,37431,112-1,,True
B11407055,33802,112-1,,True
B11407055,23262,112-1,,True
B11407055,73829,112-1,,True
B11407055,72010,112-1,,True
B11407055,43636,112-1,,True
B11204016,17530,112-1,,True
B11204016,63547,112-1,,True
B11204016,3023,112-1,,False
B09302011,67783,112-1,,False
B09302011,95038,112-1,,False
B09302011,41500,112-1,,False
B09302011,61939,112-1,,False
B11701004,18222,112-1,,False
B11701004,47942,112-1,,False
B11701004,35201,112-1,,False
B11701004,52399,112-1,,False
B11701004,24258,112-1,,True
B11701004,89083,112-1,,True
B11701004,17545,112-1,,False
B10102355,76984,112-1,,False
B10102355,24883,112-1,,False
B10102355,79154,112-1,,False
B10102355,51218,112-1,,False
B10102355,19434,112-1,,False
B10102355,3011,112-1,,True
R10147022,14353,112-1,,False
R10147022,51045,112-1,,True
B09901052,81076,112-1,,False
B09901052,50692,112-1,,True
B09901052,79042,112-1,,False
R09421057,53688,112-1,,False
R09421057,3038,112-1,,True
R09421057,2004,112-1,,True
R09421057,23837,112-1,,True
R09421057,56357,112-1,,False
B11H01098,50375,112-1,,True
B11H01098,88680,112-1,,False
B11H01098,60223,112-1,,True
B11H01098,45457,112-1,,False
B10107019,76870,112-1,,True
B10107019,40396,112-1,,True
B10107019,75265,112-1,,False
B11303050,73601,112-1,,True
B11303050,27502,112-1,,True
B11303050,76984,112-1,,True
B11303050,47695,112-1,,True
B11303050,25977,112-1,,False
B09405017,86867,112-1,,False
B09405017,49848,112-1,,True
B09405017,78287,112-1,,True
B11709015,59746,112-1,,False
B11709015,74145,112-1,,True
B11709015,55478,112-1,,True
B11709015,82043,112-1,,True
B11709015,39099,112-1,,True
B11709015,26199,112-1,,False
B11709015,58849,112-1,,False
R10A28015,3036,112-1,,True
R10A28015,20819,112-1,,True
R10A28015,88813,112-1,,True
R10A28015,39279,112-1,,True
R10A28015,60444,112-1,,True
B08612091,3040,112-1,,False
B08612091,38495,112-1,,True
B08612091,34110,112-1,,False
B08612091,2007,112-1,,False
B08612091,86486,112-1,,True
B08612091,64527,112-1,,False
B11611026,64789,112-1,,True
B11611026,85172,112-1,,True
B10506035,52498,112-1,,True
B10506035,60354,112-1,,True
B10506035,3038,112-1,,True
B10506035,25638,112-1,,False
B10506035,3037,112-1,,False
B10506035,98389,112-1,,False
B10506035,44140,112-1,,False
B10502150,74524,112-1,,False
B10502150,25800,112-1,,False
B10502150,79831,112-1,,True
B10502150,18838,112-1,,True
B10502150,27448,112-1,,False
B10502150,3013,112-1,,True
B10101057,37602,112-1,,False
B10101057,78733,112-1,,False
B10202019,63030,112-1,,True
B10202019,35126,112-1,,True
B10202019,50304,112-1,,True
B10202019,25157,112-1,,False
B10502025,65197,112-1,,True
B10502025,58849,112-1,,False
B10502025,3041,112-1,,True
B10502025,70941,112-1,,False
B10502025,52019,112-1,,True
B10502025,2005,112-1,,True
B09501330,12418,112-1,,True
B09501330,80687,112-1,,True
B09501330,67645,112-1,,False
B10701040,59953,112-1,,True
B10701040,33328,112-1,,True
D03942010,41832,112-1,,True
D03942010,3034,112-1,,True
D03942010,33328,112-1,,True
D03942010,41535,112-1,,True
D03942010,56970,112-1,,True
D03942010,56266,112-1,,False
D03942010,89248,112-1,,False
B10203116,61467,112-1,,True
B10203116,23760,112-1,,False
B12112605,16219,112-1,,True
B12112605,87606,112-1,,False
B09108015,81394,112-1,,False
B09108015,12172,112-1,,False
B09606005,28916,112-1,,True
B09606005,14710,112-1,,True
B11708004,71407,112-1,,True
B11708004,15872,112-1,,True
B10901011,23333,112-1,,False
B10901011,75265,112-1,,False
B10901011,53930,112-1,,False
B10901011,56719,112-1,,False
B10302010,75265,112-1,,True
B10302010,79015,112-1,,True
B10302010,19706,112-1,,False
R11941048,89428,112-1,,False
R11941048,28378,112-1,,True
R11941048,76761,112-1,,True
R11941048,67688,112-1,,True
R11941048,25800,112-1,,False
R11941048,52144,112-1,,True
R11941048,44693,112-1,,False
B10A04204,49540,112-1,,True
B10A04204,83626,112-1,,True
B10A04204,19427,112-1,,True
B10A04204,67732,112-1,,False
B11617A03,35144,112-1,,True
B11617A03,15291,112-1,,True
B11617A03,74722,112-1,,False
R11127028,76785,112-1,,True
R11127028,17049,112-1,,True
R11127028,2004,112-1,,True
R11127028,67688,112-1,,False
R11127028,75265,112-1,,False
B08A01043,19794,112-1,,False
B08A01043,47898,112-1,,True
B08A01043,3034,112-1,,False
B08A01043,52498,112-1,,False
R11741082,73919,112-1,,False
R11741082,32258,112-1,,True
R11741082,21287,112-1,,True
R11741082,46534,112-1,,True
R11741082,78108,112-1,,False
R11741082,89657,112-1,,True
R11741082,14580,112-1,,False
B08704051,41982,112-1,,True
B08704051,57725,112-1,,True
B08704051,87691,112-1,,True
B08704051,27338,112-1,,True
B08704051,95026,112-1,,True
B09601153,37242,112-1,,False
B09601153,14661,112-1,,True
B09601153,2007,112-1,,False
B09601153,26830,112-1,,True
B09601153,57805,112-1,,True
B10201212,31114,112-1,,False
B10201212,61467,112-1,,True
B10201212,59248,112-1,,False
B10201212,49173,112-1,,False
B10201212,23112,112-1,,True
B10201212,88367,112-1,,True
B10201212,53317,112-1,,True
B08902014,24388,112-1,,False
B08902014,75265,112-1,,False
B08902014,28094,112-1,,False
F08922151,82615,112-1,,True
F08922151,40396,112-1,,False
B08903039,67963,112-1,,True
B08903039,13648,112-1,,True
B08903039,65395,112-1,,True
B08903039,35127,112-1,,True
B10302056,55166,112-1,,True
B10302056,36320,112-1,,True
B11311057,65011,112-1,,True
B11311057,77325,112-1,,False
B11311057,88813,112-1,,False
B11311057,16701,112-1,,True
B11311057,86258,112-1,,False
B11311057,52498,112-1,,True
B11311057,50584,112-1,,False
B11405039,80273,112-1,,True
B11405039,12924,112-1,,True
B11405039,30667,112-1,,True
B11405039,68772,112-1,,False
B11405039,18160,112-1,,False
R11943082,12811,112-1,,False
R11943082,17380,112-1,,True
R11943082,36061,112-1,,True
R11943082,80947,112-1,,False
R11943082,26549,112-1,,False
R11943082,3032,112-1,,False
R11943082,64771,112-1,,True
R11941217,3052,112-1,,True
R11941217,72583,112-1,,True
R11941217,53192,112-1,,True
B11603057,34233,112-1,,True
B11603057,77529,112-1,,False
B11603057,98020,112-1,,True
B11314012,80947,112-1,,True
B11314012,17049,112-1,,False
B08305026,28817,112-1,,True
B08305026,34023,112-1,,True
B08305026,44664,112-1,,False
B08305026,21302,112-1,,False
B11613055,70902,112-1,,False
B11613055,11544,112-1,,True
B11613055,69354,112-1,,True
B08202010,61939,112-1,,False
B08202010,17827,112-1,,True
B08202010,82127,112-1,,False
B08202010,15828,112-1,,False
B08202010,19794,112-1,,False
R10525039,35201,112-1,,False
R10525039,26617,112-1,,False
R10525039,46339,112-1,,False
R10525039,14980,112-1,,False
R10525039,70318,112-1,,False
B11702033,50471,112-1,,False
B11702033,59760,112-1,,True
B11702033,13778,112-1,,False
B11702033,27192,112-1,,False
B11702033,52888,112-1,,True
B11702033,16748,112-1,,False
B11702033,12755,112-1,,True
R11520027,38219,112-1,,False
R11520027,96041,112-1,,True
R11520027,96112,112-1,,False
R11520027,27502,112-1,,False
R11520027,34815,112-1,,True
B10A01019,17380,112-1,,True
B10A01019,42099,112-1,,True
B11703152,67005,112-1,,True
B11703152,53489,112-1,,True
B11703152,66367,112-1,,False
B11703152,62153,112-1,,True
B10403020,74433,112-1,,False
B10403020,16701,112-1,,True
B10403020,33328,112-1,,True
B10403020,32116,112-1,,True
B10403020,3031,112-1,,True
B10403020,85488,112-1,,False
R10527210,82303,112-1,,True
R10527210,80357,112-1,,False
R10527210,44302,112-1,,True
R10527210,52049,112-1,,True
R10527210,28562,112-1,,False
R10527210,79395,112-1,,True
R10527210,32700,112-1,,True
R10943076,71858,112-1,,False
R10943076,27502,112-1,,False
R10943076,35311,112-1,,True
B09308006,86496,112-1,,False
B09308006,62788,112-1,,True
B09308006,27854,112-1,,True
B09308006,41838,112-1,,False
B09308006,29266,112-1,,True
B09308006,29827,112-1,,True
B11702115,87340,112-1,,False
B11702115,96050,112-1,,False
B11702115,80120,112-1,,True
B11702115,47084,112-1,,True
B11702115,28817,112-1,,False
B11702115,53689,112-1,,True
B11702115,76761,112-1,,True
R09629019,22893,112-1,,False
R09629019,59163,112-1,,True
R09629019,49953,112-1,,False
B08708024,26709,112-1,,True
B08708024,17380,112-1,,False
B08708024,88813,112-1,,True
B11B02091,43529,112-1,,False
B11B02091,39771,112-1,,True
B11B02091,72697,112-1,,True
B11B02091,29236,112-1,,False
B10303152,41942,112-1,,False
B10303152,52498,112-1,,False
B10303152,30667,112-1,,False
B10303152,18704,112-1,,False
B10201040,27410,112-1,,True
B10201040,80821,112-1,,False
B10201040,59615,112-1,,False
B10201040,47180,112-1,,False
B10201040,36535,112-1,,False
B09901365,45357,112-1,,True
B09901365,19101,112-1,,True
B09901365,26709,112-1,,True
B09901365,48643,112-1,,True
R10633042,89428,112-1,,False
R10633042,64249,112-1,,False
B08502009,89384,112-1,,False
B08502009,31092,112-1,,True
B08502009,42661,112-1,,False
B08502009,34150,112-1,,True
B08502009,26802,112-1,,True
B08502009,43364,112-1,,True
B08502009,65011,112-1,,False
B08202100,58593,112-1,,True
B08202100,86256,112-1,,False
B08202100,64189,112-1,,False
B08202100,74502,112-1,,False
B08202100,40396,112-1,,False
R10221044,58409,112-1,,True
R10221044,72697,112-1,,False
R10221044,77985,112-1,,True
R10221044,54923,112-1,,False
R10221044,47180,112-1,,True
B11601013,36187,112-1,,True
B11601013,50754,112-1,,False
B11601013,34055,112-1,,False
R11644047,49207,112-1,,False
R11644047,81953,112-1,,False
B10102208,58601,112-1,,True
B10102208,81637,112-1,,False
B10102208,3043,112-1,,False
B10102208,3034,112-1,,False
B10102208,51425,112-1,,True
B10102208,63598,112-1,,False
B10101231,26816,112-1,,True
B10101231,37711,112-1,,True
B10101231,95064,112-1,,False
B10101231,85488,112-1,,False
B10101231,52498,112-1,,False
B08904038,35714,112-1,,True
B08904038,3040,112-1,,False
B08904038,12719,112-1,,False
B08904038,14628,112-1,,False
B08904038,58608,112-1,,False
B08904038,53399,112-1,,True
B11103150,52567,112-1,,False
B11103150,2004,112-1,,True
B11103150,50375,112-1,,False
B11103150,52498,112-1,,False
B11103150,84327,112-1,,True
B11103150,39928,112-1,,False
B11103150,22052,112-1,,False
B09905005,15236,112-1,,False
B09905005,89428,112-1,,False
B09905005,66567,112-1,,True
B09905005,27420,112-1,,False
B09905005,52498,112-1,,True
R10943048,17635,112-1,,False
R10943048,22197,112-1,,False
R10943048,63951,112-1,,True
R10943048,75265,112-1,,False
R10943048,45040,112-1,,False
R10943048,61992,112-1,,True
B11401141,3003,112-1,,True
B11401141,52498,112-1,,False
B11401141,3058,112-1,,False
B11401141,23223,112-1,,False
B11401141,11435,112-1,,False
B11401141,55478,112-1,,True
B11902002,57272,112-1,,False
B11902002,66367,112-1,,False
B11902002,84892,112-1,,False
B11902002,41150,112-1,,False
B11902002,61351,112-1,,False
B11902002,87923,112-1,,False
B11902002,53399,112-1,,True
R11H48003,52040,112-1,,False
R11H48003,65095,112-1,,True
R11H48003,26285,112-1,,True
R11H48003,21966,112-1,,True
R11H48003,38345,112-1,,False
R11H48003,59615,112-1,,True
R11H48003,59141,112-1,,False
B08808032,46625,112-1,,False
B08808032,61939,112-1,,False
B08808032,55478,112-1,,True
B08808032,28273,112-1,,False
B08808032,64101,112-1,,True
B08808032,86511,112-1,,False
B11902029,95112,112-1,,True
B11902029,81982,112-1,,False
B10A01072,48000,112-1,,False
B10A01072,14783,112-1,,True
B10A01072,66049,112-1,,False
R11522355,26855,112-1,,False
R11522355,20630,112-1,,False
R11522355,52498,112-1,,False
R11522355,52498,112-1,,True
R11522355,28094,112-1,,True
R11522355,64252,112-1,,False
B08903042,30053,112-1,,True
B08903042,3036,112-1,,False
B08903042,43925,112-1,,True
B09702208,65846,112-1,,True
B09702208,62542,112-1,,True
B09602011,66209,112-1,,True
B09602011,25092,112-1,,False
R09421037,28094,112-1,,True
R09421037,77976,112-1,,False
R09421037,25996,112-1,,False
R09421037,25092,112-1,,True
R09421037,83063,112-1,,True
R09421037,26816,112-1,,False
R09421037,59760,112-1,,False
B09401075,25909,112-1,,False
B09401075,49848,112-1,,True
B09401075,66607,112-1,,False
B09401075,75265,112-1,,True
B09401075,75265,112-1,,False
B09401075,73363,112-1,,True
B11402170,63598,112-1,,True
B11402170,66611,112-1,,False
B11402170,27500,112-1,,False
B11402170,87059,112-1,,False
B11402170,82633,112-1,,False
B11402170,49952,112-1,,False
R11251011,87657,112-1,,True
R11251011,65664,112-1,,False
R11251011,98009,112-1,,True
R11251011,96986,112-1,,True
R11251011,17157,112-1,,False
F07441006,72442,112-1,,True
F07441006,81140,112-1,,True
F07441006,3031,112-1,,True
R11523015,59563,112-1,,True
R11523015,47842,112-1,,False
R11523015,28790,112-1,,True
R11523015,12418,112-1,,False
B09805026,74602,112-1,,True
B09805026,27502,112-1,,True
R10A22039,27207,112-1,,True
R10A22039,3035,112-1,,True
R10A22039,41321,112-1,,True
R10A22039,28094,112-1,,False
B10108053,69648,112-1,,False
B10108053,17380,112-1,,True
B10108053,37634,112-1,,False
B10108053,75802,112-1,,False
B10108053,53369,112-1,,True
B10108053,71421,112-1,,False
B10108053,35433,112-1,,False
B10601217,52498,112-1,,True
B10601217,47725,112-1,,True
B10601217,50564,112-1,,True
B10601217,17380,112-1,,True
F07441108,35679,112-1,,True
F07441108,52498,112-1,,False
F07441108,50754,112-1,,True
F07441108,78998,112-1,,False
R10522001,22206,112-1,,True
R10522001,75265,112-1,,False
R10522001,95058,112-1,,False
R10522001,3037,112-1,,True
R10522001,72583,112-1,,True
B10501026,10659,112-1,,True
B10501026,2004,112-1,,False
B10501026,51600,112-1,,False
B10501026,26816,112-1,,False
B10501026,15335,112-1,,False
B10501026,23337,112-1,,False
B08A01159,75247,112-1,,False
B08A01159,88241,112-1,,True
B08A01159,12418,112-1,,False
B08A01159,62951,112-1,,False
B10709011,20087,112-1,,False
B10709011,74154,112-1,,False
B10709011,41570,112-1,,False
B09501216,63981,112-1,,True
B09501216,44122,112-1,,False
B09501216,61986,112-1,,True
B09501216,70941,112-1,,True
F08521072,33812,112-1,,False
F08521072,47767,112-1,,False
F08521072,25909,112-1,,False
F08521072,63547,112-1,,False
F08521072,36535,112-1,,True
B10603012,24000,112-1,,False
B10603012,31535,112-1,,True
B10603012,32564,112-1,,True
B10603012,2008,112-1,,True
B10603012,60444,112-1,,True
B10603012,3058,112-1,,False
B10603012,67688,112-1,,False
R10520039,70395,112-1,,False
R10520039,96051,112-1,,True
R10520039,64678,112-1,,False
R10520039,29466,112-1,,True
B10202043,54047,112-1,,True
B10202043,95082,112-1,,False
B10202043,51002,112-1,,True
B10202043,53369,112-1,,True
B10202043,64249,112-1,,True
B10202043,75265,112-1,,True
B10202043,48809,112-1,,True
B08501097,12149,112-1,,False
B08501097,46840,112-1,,True
B08501097,83243,112-1,,False
B08501097,65620,112-1,,True
B08501097,12418,112-1,,False
B08501097,74250,112-1,,False
B08501097,84963,112-1,,False
B10A08015,36320,112-1,,False
B10A08015,71792,112-1,,True
B10A08015,52498,112-1,,True
R11251025,17380,112-1,,True
R11251025,52498,112-1,,False
R11251025,65888,112-1,,True
R11251025,61382,112-1,,True
R11A27020,71546,112-1,,False
R11A27020,83273,112-1,,True
R11A27020,41790,112-1,,False
R11A27020,52498,112-1,,False
R11A27020,87059,112-1,,True
R11A27020,80947,112-1,,True
R11A27020,38778,112-1,,False
B09405026,61607,112-1,,True
B09405026,69364,112-1,,False
B09405026,32564,112-1,,False
R10521211,32572,112-1,,False
R10521211,53978,112-1,,True
R10521211,78998,112-1,,False
R10541015,39441,112-1,,False
R10541015,55944,112-1,,False
B11703010,50129,112-1,,True
B11703010,89119,112-1,,True
B11703010,44140,112-1,,False
R10524016,35122,112-1,,True
R10524016,12355,112-1,,False
R10524016,32062,112-1,,False
B11302029,47224,112-1,,True
B11302029,19556,112-1,,False
B08617210,57805,112-1,,True
B08617210,28094,112-1,,True
B08617210,66367,112-1,,False
B08617210,82019,112-1,,True
R11922006,16701,112-1,,True
R11922006,52399,112-1,,True
R11922006,76132,112-1,,True
R11922006,98468,112-1,,False
R11922006,79193,112-1,,True
R11922006,25728,112-1,,True
R11922006,53399,112-1,,True
B09601068,12418,112-1,,False
B09601068,61821,112-1,,True
B09601068,95112,112-1,,True
B09601068,80687,112-1,,False
B09601068,26807,112-1,,True
B09601068,62057,112-1,,False
B09601068,77731,112-1,,True
B09405009,57805,112-1,,True
B09405009,65678,112-1,,False
B09405009,69648,112-1,,False
B09405009,77658,112-1,,True
B06203050,40396,112-1,,True
B06203050,47460,112-1,,False
B06203050,22197,112-1,,True
B06203050,88346,112-1,,True
B06203050,96041,112-1,,False
B09403065,53399,112-1,,False
B09403065,84204,112-1,,False
R11943009,71738,112-1,,True
R11943009,85109,112-1,,False
R11943009,20423,112-1,,True
R11943009,38010,112-1,,False
R11943009,40598,112-1,,True
R10223012,26802,112-1,,False
R10223012,84932,112-1,,True
R10223012,31070,112-1,,True
R10223012,66968,112-1,,False
R10223012,40928,112-1,,True
B10A04015,52498,112-1,,True
B10A04015,23392,112-1,,True
B10A04015,32271,112-1,,False
R11528023,47279,112-1,,False
R11528023,17727,112-1,,True
R11528023,35992,112-1,,True
R11528023,3012,112-1,,False
R11528023,3030,112-1,,False
R11528023,10549,112-1,,False
B11B05016,3040,112-1,,True
B11B05016,59615,112-1,,False
B11B05016,78185,112-1,,False
B11B05016,44889,112-1,,False
B11B05016,71473,112-1,,False
B11B05016,34249,112-1,,False
F08922638,29123,112-1,,False
F08922638,25092,112-1,,False
B11614026,62095,112-1,,False
B11614026,1043,112-1,,True
B11614026,29762,112-1,,False
B11614026,12149,112-1,,True
B11614026,73504,112-1,,False
B10502036,62478,112-1,,False
B10502036,64494,112-1,,True
B10502036,39245,112-1,,False
B10205003,34460,112-1,,True
B10205003,78998,112-1,,True
B10205003,10165,112-1,,True
B10101072,85814,112-1,,False
B10101072,6202,112-1,,False
B10101072,55478,112-1,,False
B10603018,35273,112-1,,False
B10603018,3034,112-1,,True
R10523022,44358,112-1,,True
R10523022,71546,112-1,,False
R10523022,13785,112-1,,False
B09605055,71622,112-1,,True
B09605055,96688,112-1,,False
B09605055,45119,112-1,,True
B09605055,44083,112-1,,False
B09605055,71033,112-1,,True
B09701043,19527,112-1,,False
B09701043,67988,112-1,,True
B09701043,53399,112-1,,False
B09701043,28450,112-1,,True
B09701043,3017,112-1,,True
B10704004,41811,112-1,,False
B10704004,35651,112-1,,False
B10704004,45915,112-1,,False
B10704004,41241,112-1,,True
B10704004,72012,112-1,,True
B10704004,37336,112-1,,True
B10704004,51309,112-1,,False
B11203133,41241,112-1,,False
B11203133,47558,112-1,,False
B11203133,88938,112-1,,False
B11603009,41778,112-1,,True
B11603009,76079,112-1,,True
R10243010,42011,112-1,,True
R10243010,27338,112-1,,False
R10243010,89057,112-1,,True
R10243010,33822,112-1,,True
R10243010,15859,112-1,,True
R10243010,67126,112-1,,True
R10243010,30667,112-1,,True
B09603008,3035,112-1,,False
B09603008,14739,112-1,,False
B11201102,67688,112-1,,False
B11201102,58964,112-1,,True
B11201102,48391,112-1,,True
B11201102,34701,112-1,,True
B10701053,25909,112-1,,True
B10701053,28101,112-1,,True
B10701053,10571,112-1,,True
B10701053,67783,112-1,,True
B10701053,18222,112-1,,True
B10701053,21068,112-1,,True
B09901241,79369,112-1,,False
B09901241,78998,112-1,,True
B09901241,30667,112-1,,False
B09301010,73994,112-1,,False
B09301010,58593,112-1,,False
B09301010,24904,112-1,,True
B10305017,12039,112-1,,True
B10305017,52498,112-1,,True
B10305017,1078,112-1,,False
B10305017,85488,112-1,,True
B10305017,25092,112-1,,True
B10305017,3056,112-1,,True
R11224204,23732,112-1,,False
R11224204,36868,112-1,,True
R11224204,48553,112-1,,False
R11224204,21657,112-1,,True
R11224204,84603,112-1,,False
R11224204,63102,112-1,,True
B12112102,47376,112-1,,True
B12112102,28094,112-1,,False
B12112102,17380,112-1,,True
B12112102,87771,112-1,,True
B12112102,76234,112-1,,True
B12112102,64882,112-1,,True
B12112102,82844,112-1,,False
B10901049,38010,112-1,,False
B10901049,52498,112-1,,True
B10901049,30667,112-1,,False
B09903015,52810,112-1,,True
B09903015,96083,112-1,,False
B09903015,36187,112-1,,False
B09903015,72012,112-1,,True
B09903015,65011,112-1,,False
B10501049,41778,112-1,,True
B10501049,46712,112-1,,True
R11649080,3030,112-1,,False
R11649080,67988,112-1,,False
R11649080,74502,112-1,,False
B11603020,61467,112-1,,True
B11603020,67688,112-1,,False
B11603020,12302,112-1,,False
B11603020,53399,112-1,,True
B11603020,12719,112-1,,False
B11603020,41092,112-1,,True
B11603020,2005,112-1,,True
B11612056,67688,112-1,,False
B11612056,11286,112-1,,True
R10521010,3036,112-1,,True
R10521010,78464,112-1,,False
R10521010,75265,112-1,,True
R10521010,27187,112-1,,True
R10521010,68034,112-1,,True
B09502004,67688,112-1,,True
B09502004,72307,112-1,,False
B09502004,17380,112-1,,True
B09502004,1050,112-1,,True
B09502004,88001,112-1,,True
B09502004,52612,112-1,,False
B09502004,48723,112-1,,True
R11524012,31160,112-1,,False
R11524012,49462,112-1,,True
R11524012,14466,112-1,,True
R11524012,59174,112-1,,False
R11524012,52498,112-1,,False
R11524012,98462,112-1,,True
R11524012,12418,112-1,,True
D09B41241,52498,112-1,,False
D09B41241,38122,112-1,,True
D09B41241,18058,112-1,,True
D09B41241,49177,112-1,,False
B07404017,55349,112-1,,False
B07404017,52498,112-1,,False
B07404017,63598,112-1,,False
B11504009,3056,112-1,,False
B11504009,16701,112-1,,True
B11601044,84204,112-1,,False
B11601044,84204,112-1,,True
B11601044,61467,112-1,,False
B11601044,29232,112-1,,True
B11601044,50754,112-1,,False
B11601044,79211,112-1,,False
B11601044,80874,112-1,,True
B10801004,42286,112-1,,False
B10801004,30667,112-1,,True
B10801004,10165,112-1,,True
B10801004,88154,112-1,,True
B10801004,3019,112-1,,True
B08505004,63044,112-1,,False
B08505004,3054,112-1,,False
B08505004,55478,112-1,,False
B11501075,25570,112-1,,False
B11501075,49848,112-1,,False
B10906023,19811,112-1,,False
B10906023,36187,112-1,,True
B10906023,62542,112-1,,False
B10906023,27871,112-1,,True
B08501098,10344,112-1,,False
B08501098,59615,112-1,,True
