,group_ID,user_ID,join_status,role,job
42833,19719,T11301109,Join,Leader,Undecided
42834,19718,B10202034,Join,Member,Undecided
42835,19719,R10545034,Join,Member,Undecided
42836,19720,R11942302,Join,Leader,Undecided
42837,19721,B10401309,Join,Leader,Undecided
42838,19722,B11206028,Join,Leader,Undecided
42839,19723,B10308015,Join,Leader,Undecided
42840,19724,B11201153,Join,Leader,Undecided
42841,19724,B11616044,Join,Member,Undecided
42842,19725,B11103049,Join,Leader,Undecided
42843,19726,B11507039,Join,Leader,Undecided
42844,19727,B11612129,Join,Leader,Undecided
42845,19728,B11702115,Join,Leader,Undecided
42846,19729,B11701040,Join,Leader,Undecided
42847,19730,B09101012,Join,Leader,Undecided
42848,19731,R11224204,Join,Leader,Undecided
42849,19732,R10543035,Join,Leader,Undecided
42850,19733,B11507039,Join,Leader,Undecided
42851,19730,B08501119,Join,Member,Undecided
42852,19730,B08803076,Join,Member,Undecided
42853,19730,B11902022,Join,Member,Undecided
42854,19731,B10402159,Join,Member,Undecided
42855,19729,R07223040,Join,Member,Undecided
42856,19733,R11128025,Join,Member,Undecided
42857,19730,B10501211,Join,Member,Undecided
42858,19729,B11H06020,Join,Member,Undecided
42859,19733,B11612126,Join,Member,Undecided
42860,19732,B10107021,Join,Member,Undecided
42861,19729,R11254003,Join,Member,Undecided
42862,19731,B09701068,Join,Member,Undecided
42863,19732,B11102208,Join,Member,Undecided
42864,19731,B11203116,Join,Member,Undecided
42865,19733,B11407020,Join,Member,Undecided
42866,19734,B08702102,Join,Leader,Undecided
42867,19735,R10145039,Join,Leader,Undecided
42868,19736,R11221046,Join,Leader,Undecided
42869,19737,R11621153,Join,Leader,Undecided
42870,19738,B11901102,Join,Leader,Undecided
42871,19739,B10600047,Join,Leader,Undecided
42872,19737,B11902217,Join,Member,Undecided
42873,19740,B11103082,Join,Leader,Undecided
42874,19741,R09B22115,Join,Leader,Undecided
42875,19742,B09A01231,Join,Leader,Undecided
42876,19743,B08101111,Join,Leader,Undecided
42877,19744,R11642039,Join,Leader,Undecided
42878,19745,R10543035,Join,Leader,Undecided
42879,19746,B08613045,Join,Leader,Undecided
42880,19747,B08901309,Join,Leader,Undecided
42881,19748,B10702004,Join,Leader,Undecided
42882,19749,R10643044,Join,Leader,Undecided
42883,19750,B10203026,Join,Leader,Undecided
42884,19751,B11H03022,Join,Leader,Undecided
42885,19752,B09902084,Join,Leader,Undecided
42886,19753,B09606033,Join,Leader,Undecided
42887,19754,B10A03038,Join,Leader,Undecided
42888,19755,B09603035,Join,Leader,Undecided
42889,19755,B10703150,Join,Member,Undecided
42890,19756,B09301120,Join,Leader,Undecided
42891,19757,B11610027,Join,Leader,Undecided
42892,19758,B11603003,Join,Leader,Undecided
42893,19759,F07441004,Join,Leader,Undecided
42894,19760,B08302125,Join,Leader,Undecided
42895,19761,B11204016,Join,Leader,Undecided
42896,19762,R10141042,Join,Leader,Undecided
42897,19763,B10702126,Join,Leader,Undecided
42898,19764,B07101004,Join,Leader,Undecided
42899,19765,R11126028,Join,Leader,Undecided
42900,19766,B10102824,Join,Leader,Undecided
42901,19763,B09607052,Join,Member,Undecided
42902,19761,B11801140,Join,Member,Undecided
42903,19766,B11409007,Join,Member,Undecided
42904,19767,B10902010,Join,Leader,Undecided
42905,19768,B10408032,Join,Leader,Undecided
42906,19769,B11902217,Join,Leader,Undecided
42907,19770,B11502028,Join,Leader,Undecided
42908,19771,R11943152,Join,Leader,Undecided
42909,19772,B11405022,Join,Leader,Undecided
42910,19773,B08904204,Join,Leader,Undecided
42911,19774,B08705024,Join,Leader,Undecided
42912,19775,B10202170,Join,Leader,Undecided
42913,19776,B11501043,Join,Leader,Undecided
42914,19777,B08604026,Join,Leader,Undecided
42915,19778,B10A04034,Join,Leader,Undecided
42916,19777,B11705024,Join,Member,Undecided
42917,19779,B09102129,Join,Leader,Undecided
42918,19780,B10301082,Join,Leader,Undecided
42919,19781,B11601204,Join,Leader,Undecided
42920,19782,R10945022,Join,Leader,Undecided
42921,19783,B11104034,Join,Leader,Undecided
42922,19784,B08801120,Join,Leader,Undecided
42923,19784,B08303035,Join,Member,Undecided
42924,19782,B11408032,Join,Member,Undecided
42925,19784,B08312106,Join,Member,Undecided
42926,19782,R10525055,Join,Member,Undecided
42927,19782,R10943065,Join,Member,Undecided
42928,19783,B08608118,Join,Member,Undecided
42929,19784,B09503050,Join,Member,Undecided
42930,19783,B08314081,Join,Member,Undecided
42931,19783,B10700011,Join,Member,Undecided
42932,19782,R11A21047,Join,Member,Undecided
42933,19785,B11201061,Join,Leader,Undecided
42934,19786,B08702102,Join,Leader,Undecided
42935,19787,B10201126,Join,Leader,Undecided
42936,19788,B09603026,Join,Leader,Undecided
42937,19789,R11A25033,Join,Leader,Undecided
42938,19790,D09B42027,Join,Leader,Undecided
42939,19791,B11701309,Join,Leader,Undecided
42940,19790,B10201150,Join,Member,Undecided
42941,19789,B10501040,Join,Member,Undecided
42942,19791,R10721346,Join,Member,Undecided
42943,19790,B10605035,Join,Member,Undecided
42944,19791,R10722089,Join,Member,Undecided
42945,19791,R10522100,Join,Member,Undecided
42946,19789,B10303026,Join,Member,Undecided
42947,19789,B11902087,Join,Member,Undecided
42948,19789,B10A02129,Join,Member,Undecided
42949,19792,B10106028,Join,Leader,Undecided
42950,19793,B09303020,Join,Leader,Undecided
42951,19794,B11602009,Join,Leader,Undecided
42952,19795,B09102029,Join,Leader,Undecided
42953,19792,B10501079,Join,Member,Undecided
42954,19796,B09501018,Join,Leader,Undecided
42955,19797,B09103020,Join,Leader,Undecided
42956,19798,R11A22100,Join,Leader,Undecided
42957,19799,B12112605,Join,Leader,Undecided
42958,19798,B10A03032,Join,Member,Undecided
42959,19796,B08312106,Join,Member,Undecided
42960,19799,B11106020,Join,Member,Undecided
42961,19796,B06202159,Join,Member,Undecided
42962,19799,B09502039,Join,Member,Undecided
42963,19799,B11614004,Join,Member,Undecided
42964,19798,D05941102,Join,Member,Undecided
42965,19796,B10601204,Join,Member,Undecided
42966,19798,R10521098,Join,Member,Undecided
42967,19798,B08301073,Join,Member,Undecided
42968,19797,B10302115,Join,Member,Undecided
42969,19800,B09601006,Join,Leader,Undecided
42970,19801,B09503057,Join,Leader,Undecided
42971,19802,B09A03039,Join,Leader,Undecided
42972,19803,B11901020,Join,Leader,Undecided
42973,19804,R10522089,Join,Leader,Undecided
42974,19805,B10804051,Join,Leader,Undecided
42975,19805,B11805026,Join,Member,Undecided
42976,19801,B10107074,Join,Member,Undecided
42977,19804,B09A04017,Join,Member,Undecided
42978,19806,B11202102,Join,Leader,Undecided
42979,19807,B11B00039,Join,Leader,Undecided
42980,19808,B10201020,Join,Leader,Undecided
42981,19809,R10941025,Join,Leader,Undecided
42982,19810,B11102125,Join,Leader,Undecided
42983,19811,B08505022,Join,Leader,Undecided
42984,19810,B11207039,Join,Member,Undecided
42985,19812,B10107074,Join,Leader,Undecided
42986,19813,B05303009,Join,Leader,Undecided
42987,19814,B09902025,Join,Leader,Undecided
42988,19815,R11527027,Join,Leader,Undecided
42989,19816,B08A01003,Join,Leader,Undecided
42990,19817,R11643116,Join,Leader,Undecided
42991,19818,R10921102,Join,Leader,Undecided
42992,19819,B10202039,Join,Leader,Undecided
42993,19820,B10101011,Join,Leader,Undecided
42994,19819,B08201003,Join,Member,Undecided
42995,19820,B09901150,Join,Member,Undecided
42996,19818,B09905026,Join,Member,Undecided
42997,19820,B11303020,Join,Member,Undecided
42998,19819,B09A01037,Join,Member,Undecided
42999,19818,B11613042,Join,Member,Undecided
43000,19818,B11502054,Join,Member,Undecided
43001,19819,B10601102,Join,Member,Undecided
43002,19820,B11705035,Join,Member,Undecided
43003,19818,B06202009,Join,Member,Undecided
43004,19817,R11251011,Join,Member,Undecided
43005,19819,B10705024,Join,Member,Undecided
43006,19820,B11101046,Join,Member,Undecided
43007,19821,R10943082,Join,Leader,Undecided
43008,19822,B10503042,Join,Leader,Undecided
43009,19823,B11613042,Join,Leader,Undecided
43010,19823,R09423003,Join,Member,Undecided
43011,19824,B10A02011,Join,Leader,Undecided
43012,19825,B11604013,Join,Leader,Undecided
43013,19826,T11303049,Join,Leader,Undecided
43014,19827,B11612024,Join,Leader,Undecided
43015,19828,B11701040,Join,Leader,Undecided
43016,19829,D10622013,Join,Leader,Undecided
43017,19830,B10904016,Join,Leader,Undecided
43018,19829,B10903038,Join,Member,Undecided
43019,19826,B11H03026,Join,Member,Undecided
43020,19828,B09502043,Join,Member,Undecided
43021,19831,B11703032,Join,Leader,Undecided
43022,19832,B11615032,Join,Leader,Undecided
43023,19833,B09707021,Join,Leader,Undecided
43024,19832,B08801016,Join,Member,Undecided
43025,19832,B09602024,Join,Member,Undecided
43026,19831,B11312039,Join,Member,Undecided
43027,19832,R10522159,Join,Member,Undecided
43028,19831,B09605032,Join,Member,Undecided
43029,19831,B11703032,Join,Member,Undecided
43030,19833,B11403082,Join,Member,Undecided
43031,19832,B08102036,Join,Member,Undecided
43032,19831,B10A00039,Join,Member,Undecided
43033,19833,B09701120,Join,Member,Undecided
43034,19834,B09901150,Join,Leader,Undecided
43035,19835,R11943010,Join,Leader,Undecided
43036,19836,B10608015,Join,Leader,Undecided
43037,19837,B08704051,Join,Leader,Undecided
43038,19838,B10502005,Join,Leader,Undecided
43039,19839,R10925026,Join,Leader,Undecided
43040,19840,R10545009,Join,Leader,Undecided
43041,19841,B09505017,Join,Leader,Undecided
43042,19842,B11B05036,Join,Leader,Undecided
43043,19843,B10407039,Join,Leader,Undecided
43044,19844,B10604026,Join,Leader,Undecided
43045,19845,B10401043,Join,Leader,Undecided
43046,19845,B09505033,Join,Member,Undecided
43047,19842,B09302022,Join,Member,Undecided
43048,19841,B11B02022,Join,Member,Undecided
43049,19843,B10602100,Join,Member,Undecided
43050,19843,B10501004,Join,Member,Undecided
43051,19845,R10522083,Join,Member,Undecided
43052,19843,R10442605,Join,Member,Undecided
43053,19840,B08702006,Join,Member,Undecided
43054,19841,B09602024,Join,Member,Undecided
43055,19841,B10709021,Join,Member,Undecided
43056,19843,B11901066,Join,Member,Undecided
43057,19841,B11202125,Join,Member,Undecided
43058,19842,B10505009,Join,Member,Undecided
43059,19840,B09701057,Join,Member,Undecided
43060,19845,R11923065,Join,Member,Undecided
43061,19842,B09102031,Join,Member,Undecided
43062,19844,B11401072,Join,Member,Undecided
43063,19840,B10702102,Join,Member,Undecided
43064,19845,R11622054,Join,Member,Undecided
43065,19846,B11402101,Join,Leader,Undecided
43066,19847,B10500012,Join,Leader,Undecided
43067,19848,R10541053,Join,Leader,Undecided
43068,19849,R11944119,Join,Leader,Undecided
43069,19850,B10703133,Join,Leader,Undecided
43070,19851,B10102045,Join,Leader,Undecided
43071,19852,B10203118,Join,Leader,Undecided
43072,19853,B11612043,Join,Leader,Undecided
43073,19854,B12112102,Join,Leader,Undecided
43074,19854,B10101217,Join,Member,Undecided
43075,19855,B09608056,Join,Leader,Undecided
43076,19856,B11701204,Join,Leader,Undecided
43077,19857,R10527033,Join,Leader,Undecided
43078,19858,B11401217,Join,Leader,Undecided
43079,19859,R10540011,Join,Leader,Undecided
43080,19860,B11201066,Join,Leader,Undecided
43081,19861,B11108004,Join,Leader,Undecided
43082,19862,B06401024,Join,Leader,Undecided
43083,19863,B10104070,Join,Leader,Undecided
43084,19864,B10A09019,Join,Leader,Undecided
43085,19865,B09501060,Join,Leader,Undecided
43086,19866,B08A07052,Join,Leader,Undecided
43087,19864,B10301040,Join,Member,Undecided
43088,19867,B10301004,Join,Leader,Undecided
43089,19868,B09402084,Join,Leader,Undecided
43090,19869,B11902106,Join,Leader,Undecided
43091,19870,B11604012,Join,Leader,Undecided
43092,19869,R11941066,Join,Member,Undecided
43093,19870,B10102002,Join,Member,Undecided
43094,19871,B11903040,Join,Leader,Undecided
43095,19872,B10101102,Join,Leader,Undecided
43096,19873,B08105055,Join,Leader,Undecided
43097,19874,B10702101,Join,Leader,Undecided
43098,19875,B10405015,Join,Leader,Undecided
43099,19876,B11401259,Join,Leader,Undecided
43100,19877,B10A02011,Join,Leader,Undecided
43101,19877,B11303137,Join,Member,Undecided
43102,19875,B10305004,Join,Member,Undecided
43103,19875,B11102100,Join,Member,Undecided
43104,19874,D10622013,Join,Member,Undecided
43105,19875,B09902824,Join,Member,Undecided
43106,19876,R11252127,Join,Member,Undecided
43107,19877,B08601098,Join,Member,Undecided
43108,19875,B09301111,Join,Member,Undecided
43109,19877,B10309015,Join,Member,Undecided
43110,19874,B09404026,Join,Member,Undecided
43111,19876,B10A03150,Join,Member,Undecided
43112,19878,B09706023,Join,Leader,Undecided
43113,19879,B10201015,Join,Leader,Undecided
43114,19880,B11H02025,Join,Leader,Undecided
43115,19881,R11941239,Join,Leader,Undecided
43116,19882,B09902091,Join,Leader,Undecided
43117,19883,D01942027,Join,Leader,Undecided
43118,19884,B11902002,Join,Leader,Undecided
43119,19885,T11301159,Join,Leader,Undecided
43120,19886,B10302010,Join,Leader,Undecided
43121,19887,B10702001,Join,Leader,Undecided
43122,19888,B10503065,Join,Leader,Undecided
43123,19889,B11102010,Join,Leader,Undecided
43124,19890,R11254204,Join,Leader,Undecided
43125,19891,R11128312,Join,Leader,Undecided
43126,19892,B10701018,Join,Leader,Undecided
43127,19893,B09502004,Join,Leader,Undecided
43128,19894,B11101066,Join,Leader,Undecided
43129,19895,R10520016,Join,Leader,Undecided
43130,19896,B10A01119,Join,Leader,Undecided
43131,19897,B09501120,Join,Leader,Undecided
43132,19898,B11702125,Join,Leader,Undecided
43133,19899,B10A02127,Join,Leader,Undecided
43134,19900,B10A02129,Join,Leader,Undecided
43135,19901,B09A02355,Join,Leader,Undecided
43136,19902,B09502084,Join,Leader,Undecided
43137,19903,B10602159,Join,Leader,Undecided
43138,19904,B10900015,Join,Leader,Undecided
43139,19905,B09505033,Join,Leader,Undecided
43140,19903,B10706035,Join,Member,Undecided
43141,19906,B11203045,Join,Leader,Undecided
43142,19907,R11941046,Join,Leader,Undecided
43143,19908,B10102021,Join,Leader,Undecided
43144,19909,B11202054,Join,Leader,Undecided
43145,19910,B11401111,Join,Leader,Undecided
43146,19911,B11H05015,Join,Leader,Undecided
43147,19912,B10703049,Join,Leader,Undecided
43148,19909,B11208032,Join,Member,Undecided
43149,19911,B11401159,Join,Member,Undecided
43150,19913,B10601012,Join,Leader,Undecided
43151,19914,B06402022,Join,Leader,Undecided
43152,19915,R11441011,Join,Leader,Undecided
43153,19916,B08508025,Join,Leader,Undecided
43154,19917,B09501126,Join,Leader,Undecided
43155,19917,B11101082,Join,Member,Undecided
43156,19916,R11621207,Join,Member,Undecided
43157,19917,B09102019,Join,Member,Undecided
43158,19914,B10402009,Join,Member,Undecided
43159,19915,B10202010,Join,Member,Undecided
43160,19913,B08101079,Join,Member,Undecided
43161,19917,R11229015,Join,Member,Undecided
43162,19913,B11208006,Join,Member,Undecided
43163,19913,B10403003,Join,Member,Undecided
43164,19916,B10701039,Join,Member,Undecided
43165,19916,R07227027,Join,Member,Undecided
43166,19917,B10102039,Join,Member,Undecided
43167,19916,B10A01102,Join,Member,Undecided
43168,19915,B10301022,Join,Member,Undecided
43169,19915,R11A23040,Join,Member,Undecided
43170,19915,B10307019,Join,Member,Undecided
43171,19913,B11501239,Join,Member,Undecided
43172,19914,B11501150,Join,Member,Undecided
43173,19914,R11323015,Join,Member,Undecided
43174,19918,B09509021,Join,Leader,Undecided
43175,19919,B10404047,Join,Leader,Undecided
43176,19920,B11401043,Join,Leader,Undecided
43177,19921,B11101082,Join,Leader,Undecided
43178,19922,R10A21073,Join,Leader,Undecided
43179,19923,B09802010,Join,Leader,Undecided
43180,19924,B11615009,Join,Leader,Undecided
43181,19925,B07401044,Join,Leader,Undecided
43182,19926,R11942022,Join,Leader,Undecided
43183,19927,B06407020,Join,Leader,Undecided
43184,19928,B10609080,Join,Leader,Undecided
43185,19929,B10A01119,Join,Leader,Undecided
43186,19930,R08121026,Join,Leader,Undecided
43187,19931,B09101043,Join,Leader,Undecided
43188,19932,B11615009,Join,Leader,Undecided
43189,19933,B09105003,Join,Leader,Undecided
43190,19934,B10702087,Join,Leader,Undecided
43191,19935,B09A02127,Join,Leader,Undecided
43192,19936,B10A02261,Join,Leader,Undecided
43193,19937,B11607013,Join,Leader,Undecided
43194,19936,B11702339,Join,Member,Undecided
43195,19936,R11947033,Join,Member,Undecided
43196,19936,B10202084,Join,Member,Undecided
43197,19932,B08708025,Join,Member,Undecided
43198,19936,B10501018,Join,Member,Undecided
43199,19935,B10705003,Join,Member,Undecided
43200,19926,B10903150,Join,Member,Undecided
43201,19930,B10502043,Join,Member,Undecided
43202,19928,R10222039,Join,Member,Undecided
43203,19927,B08101152,Join,Member,Undecided
43204,19931,B10702087,Join,Member,Undecided
43205,19927,B11701060,Join,Member,Undecided
43206,19927,R10221082,Join,Member,Undecided
43207,19935,B11201016,Join,Member,Undecided
43208,19929,R11122033,Join,Member,Undecided
43209,19937,R11520016,Join,Member,Undecided
43210,19933,B09805028,Join,Member,Undecided
43211,19930,R10227052,Join,Member,Undecided
43212,19928,R10724081,Join,Member,Undecided
43213,19935,B11601056,Join,Member,Undecided
43214,19931,B09301A01,Join,Member,Undecided
43215,19934,B09A02087,Join,Member,Undecided
43216,19933,B11701079,Join,Member,Undecided
43217,19934,B10208015,Join,Member,Undecided
43218,19926,B08704017,Join,Member,Undecided
43219,19928,B11103028,Join,Member,Undecided
43220,19926,R11252106,Join,Member,Undecided
43221,19935,R11221012,Join,Member,Undecided
43222,19932,B10702087,Join,Member,Undecided
43223,19929,B10A01126,Join,Member,Undecided
43224,19937,B10801004,Join,Member,Undecided
43225,19928,B08501037,Join,Member,Undecided
43226,19931,R10A21070,Join,Member,Undecided
43227,19930,R10923150,Join,Member,Undecided
43228,19925,R11224049,Join,Member,Undecided
43229,19931,B10501143,Join,Member,Undecided
43230,19934,B09107039,Join,Member,Undecided
43231,19926,B09309015,Join,Member,Undecided
43232,19932,B09306044,Join,Member,Undecided
43233,19927,B09503045,Join,Member,Undecided
43234,19924,B11101141,Join,Member,Undecided
43235,19932,B11407033,Join,Member,Undecided
43236,19929,B10302109,Join,Member,Undecided
43237,19937,B12111168,Join,Member,Undecided
43238,19930,B10502083,Join,Member,Undecided
43239,19923,R11629026,Join,Member,Undecided
43240,19937,B11611043,Join,Member,Undecided
43241,19925,B09303044,Join,Member,Undecided
43242,19934,B10702010,Join,Member,Undecided
43243,19933,B09402089,Join,Member,Undecided
43244,19925,R09621037,Join,Member,Undecided
43245,19933,B10401207,Join,Member,Undecided
43246,19923,B10104119,Join,Member,Undecided
43247,19923,B09801006,Join,Member,Undecided
43248,19924,D05941102,Join,Member,Undecided
43249,19925,B10618006,Join,Member,Undecided
43250,19923,B08106033,Join,Member,Undecided
43251,19929,B11302009,Join,Member,Undecided
43252,19938,R11941060,Join,Leader,Undecided
43253,19939,R11A29019,Join,Leader,Undecided
43254,19940,R11121031,Join,Leader,Undecided
43255,19941,B10204093,Join,Leader,Undecided
43256,19938,B08502070,Join,Member,Undecided
43257,19938,B11605055,Join,Member,Undecided
43258,19939,B11305017,Join,Member,Undecided
43259,19941,B11H02039,Join,Member,Undecided
43260,19941,B11300047,Join,Member,Undecided
43261,19938,B11405005,Join,Member,Undecided
43262,19938,B11204035,Join,Member,Undecided
43263,19940,B11901204,Join,Member,Undecided
43264,19940,B11613065,Join,Member,Undecided
43265,19941,R11251309,Join,Member,Undecided
43266,19941,B11107033,Join,Member,Undecided
43267,19940,B10501043,Join,Member,Undecided
43268,19940,R11H42070,Join,Member,Undecided
43269,19939,B11102106,Join,Member,Undecided
43270,19939,B10701056,Join,Member,Undecided
43271,19942,B08603116,Join,Leader,Undecided
43272,19943,B09301204,Join,Leader,Undecided
43273,19944,R10725028,Join,Leader,Undecided
43274,19945,B09702106,Join,Leader,Undecided
43275,19946,B11901041,Join,Leader,Undecided
43276,19947,B11801152,Join,Leader,Undecided
43277,19946,R10223040,Join,Member,Undecided
43278,19948,R10542043,Join,Leader,Undecided
43279,19949,B09304035,Join,Leader,Undecided
43280,19950,B11102127,Join,Leader,Undecided
43281,19950,B11402119,Join,Member,Undecided
43282,19948,B06201061,Join,Member,Undecided
43283,19950,B10501011,Join,Member,Undecided
43284,19949,B10702022,Join,Member,Undecided
43285,19949,B11302028,Join,Member,Undecided
43286,19949,R11252115,Join,Member,Undecided
43287,19950,B10202043,Join,Member,Undecided
43288,19948,B11602717,Join,Member,Undecided
43289,19948,R11225033,Join,Member,Undecided
43290,19951,R11125033,Join,Leader,Undecided
43291,19952,B11705015,Join,Leader,Undecided
43292,19953,B11901011,Join,Leader,Undecided
43293,19954,B10601011,Join,Leader,Undecided
43294,19955,B08311066,Join,Leader,Undecided
43295,19956,B09105003,Join,Leader,Undecided
43296,19957,B08803082,Join,Leader,Undecided
43297,19958,B10801098,Join,Leader,Undecided
43298,19959,B11611001,Join,Leader,Undecided
43299,19960,B08311056,Join,Leader,Undecided
43300,19961,B09A00012,Join,Leader,Undecided
43301,19961,R11442261,Join,Member,Undecided
43302,19960,B11209021,Join,Member,Undecided
43303,19962,B09401330,Join,Leader,Undecided
43304,19963,B10801097,Join,Leader,Undecided
43305,19964,B08503049,Join,Leader,Undecided
43306,19964,B10405009,Join,Member,Undecided
43307,19965,B10701006,Join,Leader,Undecided
43308,19966,R10224047,Join,Leader,Undecided
43309,19967,B08A02056,Join,Leader,Undecided
43310,19968,R10223065,Join,Leader,Undecided
43311,19969,B11504034,Join,Leader,Undecided
43312,19970,B10502029,Join,Leader,Undecided
43313,19971,B08A01159,Join,Leader,Undecided
43314,19972,R10521043,Join,Leader,Undecided
43315,19973,B09701056,Join,Leader,Undecided
43316,19974,R10523022,Join,Leader,Undecided
43317,19975,B10601026,Join,Leader,Undecided
43318,19976,B11905033,Join,Leader,Undecided
43319,19977,B08A04004,Join,Leader,Undecided
43320,19978,B11603020,Join,Leader,Undecided
43321,19979,B06203050,Join,Leader,Undecided
43322,19980,R11943010,Join,Leader,Undecided
43323,19977,B10402126,Join,Member,Undecided
43324,19981,B09703003,Join,Leader,Undecided
43325,19982,R09425004,Join,Leader,Undecided
43326,19983,B11201045,Join,Leader,Undecided
43327,19981,B10208032,Join,Member,Undecided
43328,19984,B10204003,Join,Leader,Undecided
43329,19985,B09307039,Join,Leader,Undecided
43330,19986,R10921240,Join,Leader,Undecided
43331,19987,B08201072,Join,Leader,Undecided
43332,19988,B08A02006,Join,Leader,Undecided
43333,19989,B10201212,Join,Leader,Undecided
43334,19986,B10404025,Join,Member,Undecided
43335,19990,B08307020,Join,Leader,Undecided
43336,19991,B10201044,Join,Leader,Undecided
43337,19992,B11901010,Join,Leader,Undecided
43338,19991,R10722021,Join,Member,Undecided
43339,19993,B09402028,Join,Leader,Undecided
43340,19994,R10924025,Join,Leader,Undecided
43341,19995,B11611001,Join,Leader,Undecided
43342,19996,B10402039,Join,Leader,Undecided
43343,19995,B11708118,Join,Member,Undecided
43344,19997,B10502217,Join,Leader,Undecided
43345,19998,B10A01012,Join,Leader,Undecided
43346,19999,B10201049,Join,Leader,Undecided
43347,19997,B11H04081,Join,Member,Undecided
43348,19999,B11602091,Join,Member,Undecided
43349,19998,B11613068,Join,Member,Undecided
43350,19997,B10405004,Join,Member,Undecided
43351,19998,B10A07023,Join,Member,Undecided
43352,19997,R10A21026,Join,Member,Undecided
43353,19998,B11403010,Join,Member,Undecided
43354,19997,B10503028,Join,Member,Undecided
43355,19998,B05307023,Join,Member,Undecided
43356,19999,D09B43020,Join,Member,Undecided
43357,20000,R10329026,Join,Leader,Undecided
43358,20001,B09703015,Join,Leader,Undecided
43359,20002,B05306041,Join,Leader,Undecided
43360,20000,B10702151,Join,Member,Undecided
43361,20003,B09302016,Join,Leader,Undecided
43362,20004,B11603045,Join,Leader,Undecided
43363,20005,B09703044,Join,Leader,Undecided
43364,20006,R11947044,Join,Leader,Undecided
43365,20007,B11615004,Join,Leader,Undecided
43366,20008,B10202009,Join,Leader,Undecided
43367,20009,R08123142,Join,Leader,Undecided
43368,20010,B09301047,Join,Leader,Undecided
43369,20011,F10941150,Join,Leader,Undecided
43370,20012,B09402119,Join,Leader,Undecided
43371,20010,R10941165,Join,Member,Undecided
43372,20008,B11H05026,Join,Member,Undecided
43373,20012,R11124016,Join,Member,Undecided
43374,20013,B09906035,Join,Leader,Undecided
43375,20014,R10632638,Join,Leader,Undecided
43376,20015,B09402115,Join,Leader,Undecided
43377,20016,B09405033,Join,Leader,Undecided
43378,20017,B12118024,Join,Leader,Undecided
43379,20014,R10921018,Join,Member,Undecided
43380,20017,B09201015,Join,Member,Undecided
43381,20015,R10921239,Join,Member,Undecided
43382,20018,B10702016,Join,Leader,Undecided
43383,20019,B11611152,Join,Leader,Undecided
43384,20020,R11125005,Join,Leader,Undecided
43385,20021,B09701004,Join,Leader,Undecided
43386,20022,B11102087,Join,Leader,Undecided
43387,20023,B11H04049,Join,Leader,Undecided
43388,20021,B10101070,Join,Member,Undecided
43389,20024,B11502056,Join,Leader,Undecided
43390,20025,B11200039,Join,Leader,Undecided
43391,20026,B10605024,Join,Leader,Undecided
43392,20027,B11204016,Join,Leader,Undecided
43393,20028,B10505005,Join,Leader,Undecided
43394,20029,B11611101,Join,Leader,Undecided
43395,20029,B09701004,Join,Member,Undecided
43396,20027,B10703050,Join,Member,Undecided
43397,20026,B11703044,Join,Member,Undecided
43398,20028,B09901026,Join,Member,Undecided
43399,20027,B09409015,Join,Member,Undecided
43400,20029,B06202159,Join,Member,Undecided
43401,20027,R10221011,Join,Member,Undecided
43402,20027,B11506020,Join,Member,Undecided
43403,20026,B10603039,Join,Member,Undecided
43404,20026,R11624038,Join,Member,Undecided
43405,20028,B10201043,Join,Member,Undecided
43406,20028,B10709021,Join,Member,Undecided
43407,20030,F08521150,Join,Leader,Undecided
43408,20031,R10943039,Join,Leader,Undecided
43409,20032,R11A22011,Join,Leader,Undecided
43410,20030,B10706005,Join,Member,Undecided
43411,20033,B10A01031,Join,Leader,Undecided
43412,20034,B10702006,Join,Leader,Undecided
43413,20035,R10632084,Join,Leader,Undecided
43414,20036,B10102159,Join,Leader,Undecided
43415,20037,B11209019,Join,Leader,Undecided
43416,20038,B10502142,Join,Leader,Undecided
43417,20039,B09101037,Join,Leader,Undecided
43418,20040,R10223077,Join,Leader,Undecided
43419,20041,B08309080,Join,Leader,Undecided
43420,20042,R10A22029,Join,Leader,Undecided
43421,20043,R11640047,Join,Leader,Undecided
43422,20043,B11B01037,Join,Member,Undecided
43423,20041,B09504013,Join,Member,Undecided
43424,20042,B10501079,Join,Member,Undecided
43425,20043,B10506015,Join,Member,Undecided
43426,20043,B11702142,Join,Member,Undecided
43427,20042,R10222102,Join,Member,Undecided
43428,20041,B11201240,Join,Member,Undecided
43429,20041,B10105004,Join,Member,Undecided
43430,20043,B09409015,Join,Member,Undecided
43431,20042,B10A09015,Join,Member,Undecided
43432,20042,R08124093,Join,Member,Undecided
43433,20040,B08A03137,Join,Member,Undecided
43434,20044,B10301109,Join,Leader,Undecided
43435,20045,B10702014,Join,Leader,Undecided
43436,20046,B11905007,Join,Leader,Undecided
43437,20047,B11609080,Join,Leader,Undecided
43438,20048,B11701011,Join,Leader,Undecided
43439,20049,B11602019,Join,Leader,Undecided
43440,20050,R11221108,Join,Leader,Undecided
43441,20051,B08319019,Join,Leader,Undecided
43442,20052,B09802339,Join,Leader,Undecided
43443,20053,B09A04016,Join,Leader,Undecided
43444,20054,R11A28032,Join,Leader,Undecided
43445,20055,B07402014,Join,Leader,Undecided
43446,20056,B11602261,Join,Leader,Undecided
43447,20057,R10942009,Join,Leader,Undecided
43448,20058,B09605014,Join,Leader,Undecided
43449,20055,B09501119,Join,Member,Undecided
