group_ID,publisher_ID,publish_time,content
19254,B10605055,2023/9/9 16:20,今天在露易莎開會
11345,B11401808,2023/11/10 18:24,今天晚上九點開會
12535,B11611040,2023/11/6 03:27,今天討論工作分配
17120,R10941020,2023/10/5 07:48,今天討論報告主題
15475,R11641808,2023/9/6 04:19,今天晚上十點開會
235,R09423026,2023/9/29 05:17,今天晚上九點半開會
816,B10301101,2023/11/20 05:51,今天在露易莎開會
19125,R11221207,2023/10/11 18:45,今天在露易莎開會
15764,B11405035,2023/11/9 13:56,今天晚上十點開會
17351,B09808006,2023/11/26 09:13,今天在綜合討論室開會
217,B11606041,2023/10/25 05:21,今天在綜合討論室開會
6025,B08901072,2023/10/27 20:01,今天在總圖討論室開會
7530,B09401025,2023/12/1 09:13,今天討論報告主題
3938,B11611070,2023/10/15 19:44,今天在星巴克開會
15198,B11302717,2023/9/4 00:41,今天討論實驗結果
2432,R10244026,2023/9/26 06:11,今天開會完成報告書
19917,B10102039,2023/10/24 14:26,今天在總圖討論室開會
12851,B08501240,2023/9/6 23:12,今天在總圖討論室開會
2269,B10202039,2023/10/29 11:36,今天討論實作方法
14610,B10205026,2023/12/3 12:40,今天在總圖討論室開會
19251,R11643020,2023/11/9 12:04,今天在露易莎開會
9329,B11502036,2023/10/31 23:30,今天在星巴克開會
584,R10522034,2023/10/7 15:49,今天討論實作方法
13398,B10601019,2023/9/14 17:04,今天在露易莎開會
13613,R10941046,2023/9/13 15:56,今天在露易莎開會
13330,R11940047,2023/12/3 22:19,今天在系管一樓開會
15455,R11442039,2023/10/28 05:55,今天晚上八點開會
1102,B08601004,2023/9/16 23:21,今天晚上九點開會
1827,R11622045,2023/11/8 05:54,今天晚上十點開會
1686,B10612029,2023/9/15 19:23,今天在星巴克開會
14455,R10141347,2023/9/25 12:41,今天晚上十點開會
5114,B10A01026,2023/10/1 07:51,今天討論實驗結果
9726,B11201025,2023/10/28 14:16,今天在總圖討論室開會
6249,B09902208,2023/9/29 01:41,今天在露易莎開會
4908,D10628006,2023/9/30 01:53,今天晚上九點開會
1428,B09101048,2023/11/25 12:46,今天在綜合討論室開會
12561,B11B01347,2023/10/4 23:31,今天討論報告主題
19895,R10520016,2023/11/7 08:48,今天在總圖討論室開會
9811,B09701006,2023/10/6 16:17,今天討論工作分配
10015,R11252054,2023/11/28 12:49,今天在露易莎開會
11455,R11622034,2023/9/25 03:44,今天晚上十點開會
3855,B08303039,2023/12/3 07:22,今天討論實驗結果
721,R11741015,2023/10/19 14:46,今天在系管一樓開會
6386,B10307054,2023/11/7 19:28,今天討論實作方法
15443,R11251022,2023/11/19 23:44,今天晚上九點開會
13327,B11401119,2023/10/28 06:58,今天晚上八點半開會
20645,B08202027,2023/11/29 09:12,今天討論工作分配
6601,R09621040,2023/11/11 16:01,今天在綜合討論室開會
1076,B11304026,2023/9/17 18:14,今天討論實驗結果
19407,R09940015,2023/11/1 17:10,今天在星巴克開會
5931,R10B42033,2023/10/16 12:05,今天晚上八點開會
5121,B10307210,2023/11/19 01:00,今天在露易莎開會
20743,B11618024,2023/9/19 08:28,今天討論實作方法
14361,B09709021,2023/9/4 15:01,今天晚上十點開會
17882,T11301109,2023/11/21 14:15,今天討論實作方法
9045,B11101808,2023/11/22 04:10,今天晚上九點半開會
15806,R11522019,2023/9/22 04:27,今天討論實作方法
1137,R09B21060,2023/12/9 16:05,今天討論工作分配
7173,B10A08015,2023/11/1 21:46,今天晚上八點半開會
4321,B09907030,2023/9/11 09:17,今天晚上九點半開會
14063,R10321015,2023/11/23 14:39,今天在總圖討論室開會
13406,B11208015,2023/11/5 22:32,今天在星巴克開會
10115,R11H43118,2023/10/19 18:46,今天在系管一樓開會
4559,B10305022,2023/11/2 07:12,今天在系管一樓開會
14875,R10146028,2023/10/22 11:49,今天晚上八點開會
16121,R11441029,2023/10/19 22:06,今天晚上八點開會
10740,B11402605,2023/11/1 18:42,今天晚上九點半開會
3321,B08901073,2023/10/23 05:12,今天討論報告主題
10920,R10244011,2023/10/12 10:40,今天討論實作方法
6668,R10921239,2023/11/26 00:28,今天晚上九點半開會
8247,B09702089,2023/9/5 18:15,今天開會完成報告書
8007,B10305015,2023/11/2 03:57,今天討論工作分配
12288,R11H49080,2023/9/17 15:44,今天晚上八點半開會
225,B10204051,2023/10/15 22:16,今天開會完成報告書
4748,R11121A01,2023/10/23 02:23,今天討論實驗結果
2730,B09501102,2023/9/28 03:38,今天晚上八點開會
2747,B11303076,2023/10/5 09:35,今天在星巴克開會
3502,B08701001,2023/9/13 12:28,今天晚上八點半開會
14160,B11701025,2023/10/13 15:29,今天在總圖討論室開會
17274,B10601026,2023/9/19 10:37,今天晚上八點半開會
12276,B10904049,2023/9/26 00:17,今天晚上八點半開會
8174,B10304049,2023/11/15 11:40,今天在系管一樓開會
1323,B10503137,2023/11/10 20:27,今天晚上八點開會
5547,B11101141,2023/12/5 23:14,今天開會完成報告書
20117,R11944119,2023/12/7 14:08,今天在總圖討論室開會
6793,B11905024,2023/11/26 13:38,今天討論報告主題
11504,B11612151,2023/12/9 09:55,今天開會完成報告書
18304,B11104026,2023/11/20 14:34,今天在總圖討論室開會
8910,R11H41143,2023/9/9 03:02,今天討論實作方法
9886,R10223009,2023/11/19 23:18,今天討論工作分配
667,B10A01240,2023/10/22 19:48,今天在星巴克開會
3572,B07A02054,2023/10/19 06:30,今天在星巴克開會
5201,B09604070,2023/9/17 07:17,今天在綜合討論室開會
4397,B11605014,2023/11/1 12:12,今天晚上十點開會
1370,B11601039,2023/10/20 16:46,今天晚上九點半開會
7298,B09101168,2023/12/12 12:45,今天討論實作方法
14995,B11B02091,2023/9/30 03:28,今天開會完成報告書
1383,B11401003,2023/10/1 00:07,今天在露易莎開會
4697,B11601309,2023/9/21 12:02,今天晚上九點開會
10733,B11702039,2023/9/9 23:36,今天在系管一樓開會
5265,B11705033,2023/11/28 15:22,今天在綜合討論室開會
14482,B10508015,2023/12/5 16:10,今天在綜合討論室開會
10088,B11202027,2023/12/2 01:14,今天晚上十點開會
2705,B11901141,2023/9/5 18:25,今天在星巴克開會
4077,B09502010,2023/10/17 06:58,今天討論實驗結果
11345,B11401808,2023/11/5 19:01,今天討論工作分配
4920,D10628025,2023/11/10 17:10,今天晚上八點半開會
19570,B10706033,2023/11/26 08:56,今天晚上八點半開會
18111,B11700039,2023/11/21 07:33,今天晚上八點半開會
2556,R11H42102,2023/11/19 21:52,今天討論報告主題
2278,B11901046,2023/11/14 06:40,今天討論工作分配
17206,B11204047,2023/9/19 12:50,今天討論實驗結果
19898,B11702125,2023/11/22 23:34,今天晚上十點開會
15805,B10201068,2023/9/20 01:33,今天討論報告主題
12384,R11H44049,2023/11/30 19:12,今天晚上九點開會
12450,B11602717,2023/11/3 23:47,今天晚上九點半開會
12484,B11702010,2023/10/3 09:22,今天晚上九點開會
5649,B11101006,2023/9/10 07:51,今天晚上九點開會
5983,R10941066,2023/10/25 08:16,今天討論報告主題
14623,R08123150,2023/12/5 17:37,今天在綜合討論室開會
5578,B10401101,2023/9/4 17:45,今天在露易莎開會
4662,B10408025,2023/12/4 18:32,今天晚上九點開會
6057,B10401347,2023/12/10 15:46,今天在露易莎開會
20002,B05306041,2023/11/8 11:33,今天討論工作分配
17814,R11921045,2023/10/2 03:40,今天晚上九點開會
2931,B08702005,2023/10/3 02:07,今天討論實作方法
13557,B09908025,2023/10/10 09:50,今天討論報告主題
17696,B11102037,2023/12/2 20:32,今天討論工作分配
8345,R10522106,2023/11/5 22:37,今天在總圖討論室開會
13687,T11303049,2023/12/9 01:50,今天討論實作方法
8865,R10638037,2023/11/13 10:57,今天在系管一樓開會
18797,B10A03012,2023/10/14 08:02,今天晚上九點半開會
11151,B11105007,2023/9/26 00:00,今天晚上十點開會
20076,B11401029,2023/10/9 16:39,今天在系管一樓開會
6664,B10701056,2023/11/11 03:42,今天晚上八點開會
2,R11924093,2023/12/10 10:22,今天晚上九點開會
18736,B10602125,2023/10/26 13:16,今天討論實作方法
1617,B10201070,2023/11/7 03:31,今天在綜合討論室開會
2505,B11611006,2023/10/21 18:21,今天討論實作方法
19316,B09906015,2023/11/6 14:43,今天在露易莎開會
21087,B09301015,2023/10/6 09:32,今天晚上八點半開會
2575,D05948053,2023/10/14 00:03,今天在露易莎開會
10475,B11618118,2023/10/2 05:23,今天晚上九點開會
16157,B11901037,2023/11/11 09:19,今天在總圖討論室開會
2503,B08107044,2023/10/2 07:47,今天在露易莎開會
16593,B10204051,2023/9/8 15:42,今天討論實驗結果
20751,B08203040,2023/11/15 02:23,今天討論工作分配
3303,B08803050,2023/10/27 23:56,今天晚上九點半開會
11349,B10602217,2023/9/13 22:30,今天在系管一樓開會
17805,B09903023,2023/10/27 12:48,今天討論報告主題
6062,B11402034,2023/11/1 16:20,今天討論實作方法
14754,B11101045,2023/9/30 20:02,今天開會完成報告書
14074,B09504070,2023/10/2 23:18,今天晚上九點開會
13232,B10307030,2023/9/10 01:39,今天討論實作方法
20594,R10144011,2023/10/20 17:58,今天晚上十點開會
21119,B09402125,2023/11/13 17:31,今天晚上九點開會
20725,B08614047,2023/10/9 04:18,今天在星巴克開會
12927,B11905033,2023/12/7 22:45,今天在系管一樓開會
10147,B10603023,2023/10/30 19:36,今天開會完成報告書
5097,B08A01365,2023/11/20 21:03,今天晚上九點半開會
5750,R11527039,2023/11/18 12:22,今天晚上九點半開會
7820,B09A03042,2023/11/26 09:25,今天晚上九點開會
4949,B11203042,2023/10/28 22:53,今天討論報告主題
2951,B10905005,2023/9/25 16:18,今天在綜合討論室開會
10753,B10407052,2023/10/3 20:19,今天在星巴克開會
15516,D05942009,2023/11/4 05:39,今天在綜合討論室開會
12239,R11121A01,2023/11/13 19:46,今天討論實作方法
8579,B11611006,2023/11/6 15:37,今天討論實作方法
19829,D10622013,2023/11/7 07:58,今天討論報告主題
10030,B09A05024,2023/10/26 10:00,今天晚上十點開會
6242,R10527210,2023/10/14 20:12,今天討論工作分配
1569,B10701259,2023/11/22 04:37,今天在總圖討論室開會
2044,B11705035,2023/10/13 04:45,今天在露易莎開會
18971,B11701309,2023/11/29 18:39,今天討論工作分配
17510,B11402127,2023/11/5 17:14,今天晚上九點半開會
5461,B10700039,2023/10/2 00:19,今天晚上九點開會
12161,B10601097,2023/9/9 01:46,今天在露易莎開會
19710,B09503042,2023/11/19 08:21,今天討論報告主題
12889,B11401024,2023/10/3 06:52,今天討論工作分配
5836,B10603039,2023/10/19 17:21,今天在系管一樓開會
2597,R10A29011,2023/12/8 02:15,今天在星巴克開會
19652,B09509026,2023/11/5 02:59,今天晚上八點半開會
3427,B09401016,2023/12/9 00:24,今天在露易莎開會
3036,B10906023,2023/10/23 02:40,今天在總圖討論室開會
9476,B09702106,2023/9/22 02:56,今天晚上九點半開會
3723,B10400047,2023/10/8 05:08,今天開會完成報告書
21014,B11801111,2023/10/7 16:09,今天討論報告主題
3498,B11204070,2023/9/11 11:37,今天晚上九點開會
4821,R10442605,2023/9/15 14:40,今天在露易莎開會
4902,R11A23023,2023/9/15 16:24,今天討論實作方法
13142,B10306035,2023/9/10 19:42,今天晚上九點開會
14592,B11301150,2023/9/18 05:24,今天在系管一樓開會
6768,B09902170,2023/10/30 05:12,今天在星巴克開會
8169,B09709021,2023/10/9 09:56,今天討論報告主題
10838,B10902339,2023/11/16 07:27,今天開會完成報告書
15943,R10B43118,2023/10/22 20:49,今天晚上九點開會
12886,D09B41048,2023/12/4 06:06,今天晚上九點半開會
9764,B09701012,2023/10/6 01:56,今天晚上八點開會
3316,B10302037,2023/10/23 22:29,今天晚上九點開會
11671,B09502102,2023/10/31 11:56,今天在露易莎開會
331,B09705005,2023/10/19 07:50,今天在綜合討論室開會
1508,B10201044,2023/9/27 06:44,今天在星巴克開會
13859,B09601048,2023/11/3 14:46,今天討論實驗結果
5025,B10401004,2023/9/30 13:13,今天討論實作方法
426,B11102025,2023/12/7 14:38,今天晚上九點開會
17090,B10300039,2023/10/22 05:55,今天在星巴克開會
17591,B08801140,2023/12/11 21:23,今天討論工作分配
9470,B08611006,2023/11/12 11:00,今天討論實驗結果
6259,B11201004,2023/10/6 11:10,今天討論實作方法
8375,D10623036,2023/11/2 17:32,今天晚上十點開會
10789,B10701119,2023/11/8 00:36,今天在星巴克開會
9263,B11703040,2023/10/21 12:19,今天討論報告主題
16202,B10602125,2023/10/10 16:29,今天在露易莎開會
19831,B10A00039,2023/11/23 20:49,今天晚上八點半開會
4601,B11401119,2023/9/12 12:22,今天晚上十點開會
615,B10201043,2023/11/7 19:12,今天晚上八點開會
14982,B10701011,2023/10/6 13:11,今天在系管一樓開會
2252,B11201039,2023/10/24 15:40,今天在系管一樓開會
2194,B09901070,2023/12/1 03:36,今天討論實驗結果
15209,B09108118,2023/10/24 03:05,今天在系管一樓開會
11523,B09102605,2023/10/7 16:39,今天在總圖討論室開會
16690,B07A02100,2023/9/12 11:44,今天討論實作方法
8434,R11922027,2023/11/21 14:41,今天討論工作分配
20221,R10522089,2023/9/12 18:36,今天討論報告主題
5116,B11202302,2023/10/19 00:34,今天討論實作方法
4191,B11602025,2023/10/27 13:32,今天討論報告主題
17747,B10108015,2023/11/26 08:55,今天討論報告主題
10526,B08A08015,2023/12/7 23:33,今天討論實作方法
6377,R10527057,2023/10/28 19:38,今天晚上八點開會
3567,B07402039,2023/9/17 16:05,今天晚上八點半開會
14990,D03947039,2023/11/16 13:26,今天在系管一樓開會
6445,B09307052,2023/11/3 12:58,今天討論實驗結果
6138,B08107074,2023/12/4 13:02,今天在綜合討論室開會
18192,B09A03076,2023/11/4 15:36,今天討論工作分配
7589,B09903003,2023/9/15 01:04,今天在總圖討論室開會
20362,R11122010,2023/10/11 03:41,今天晚上九點開會
8460,B11102119,2023/9/4 23:43,今天討論工作分配
3734,B08503049,2023/12/3 08:08,今天在總圖討論室開會
17843,R10A22055,2023/10/8 00:40,今天在綜合討論室開會
5533,B07203023,2023/12/2 01:23,今天晚上八點半開會
17379,B10A05004,2023/12/3 14:32,今天在星巴克開會
14948,B11601006,2023/9/22 15:46,今天晚上八點半開會
3101,B10104003,2023/9/10 10:00,今天開會完成報告書
12452,B11B04013,2023/9/18 14:30,今天在綜合討論室開會
7630,D01943077,2023/9/11 21:56,今天在系管一樓開會
2284,B10202115,2023/11/23 16:45,今天晚上十點開會
8820,B10901019,2023/11/15 04:10,今天討論實驗結果
1942,R11943012,2023/10/22 05:46,今天討論實驗結果
11584,B08614025,2023/12/4 22:46,今天在總圖討論室開會
346,R11943012,2023/11/6 13:01,今天在星巴克開會
19963,B10801097,2023/11/1 13:59,今天在星巴克開會
11769,R10521043,2023/10/22 14:15,今天在系管一樓開會
3957,B09907022,2023/9/16 01:32,今天晚上八點半開會
14434,B10B05007,2023/12/6 04:18,今天晚上十點開會
8121,B11203065,2023/10/8 05:01,今天在綜合討論室開會
9664,B12112102,2023/10/1 03:49,今天討論工作分配
12356,B10201092,2023/9/19 10:40,今天討論工作分配
8052,R11942109,2023/9/19 20:05,今天討論報告主題
13595,B09102010,2023/9/28 16:48,今天討論實驗結果
4485,B08703116,2023/11/11 16:41,今天討論工作分配
8454,B10601120,2023/11/7 05:14,今天晚上八點開會
6841,B10601015,2023/9/17 17:49,今天晚上九點半開會
20583,R10441043,2023/11/2 17:02,今天開會完成報告書
8633,B10A03003,2023/11/17 19:26,今天討論實作方法
10281,B11617055,2023/11/4 12:43,今天晚上八點半開會
21311,B10407028,2023/9/17 10:33,今天在綜合討論室開會
19768,B10408032,2023/9/6 18:46,今天開會完成報告書
3946,B10203022,2023/10/2 11:46,今天晚上九點開會
1007,R11942109,2023/9/24 23:44,今天晚上八點開會
13409,B09401204,2023/9/22 05:30,今天晚上八點半開會
8698,B10609080,2023/9/16 15:41,今天晚上八點開會
19903,B10706035,2023/11/27 08:29,今天晚上九點半開會
3088,B10302102,2023/9/20 19:44,今天討論實作方法
14424,B10103009,2023/11/6 18:55,今天在系管一樓開會
18549,B09401165,2023/9/28 07:00,今天晚上九點半開會
5501,B08A04034,2023/9/12 22:22,今天在露易莎開會
8442,R10245015,2023/9/19 23:01,今天討論實驗結果
17171,B10501015,2023/11/21 08:35,今天在露易莎開會
4697,B11601309,2023/9/26 08:49,今天晚上九點開會
7076,B11501003,2023/12/7 11:06,今天晚上八點開會
13469,B09502119,2023/10/3 18:36,今天討論實作方法
12727,B11604012,2023/10/17 07:01,今天討論工作分配
8364,B11304015,2023/11/29 12:25,今天晚上十點開會
5964,B10204003,2023/11/20 02:22,今天討論實作方法
15882,B10701004,2023/11/8 17:48,今天討論實作方法
12199,B10302824,2023/9/9 10:42,今天晚上八點半開會
18327,B10102208,2023/10/7 23:40,今天晚上十點開會
9277,R11942070,2023/9/7 22:12,今天討論報告主題
13894,B11401031,2023/10/10 18:43,今天討論實作方法
91,B07A06023,2023/9/5 20:51,今天在星巴克開會
18384,B11801152,2023/11/4 10:23,今天晚上九點半開會
9854,R10528024,2023/9/4 16:48,今天在綜合討論室開會
2303,B10802151,2023/11/20 21:47,今天討論實作方法
21222,B11603035,2023/10/15 15:45,今天討論報告主題
14639,B11302717,2023/10/28 14:54,今天在星巴克開會
15286,B09703040,2023/10/26 01:35,今天晚上八點開會
6594,R11627044,2023/9/19 10:01,今天晚上八點開會
9933,B08301082,2023/10/1 19:38,今天晚上十點開會
3186,B12114049,2023/11/5 01:52,今天開會完成報告書
7459,B10509011,2023/10/15 19:05,今天晚上八點開會
2300,B08301053,2023/11/14 05:33,今天討論報告主題
10883,B09401024,2023/12/8 20:47,今天晚上十點開會
20890,B08505003,2023/10/22 19:17,今天在露易莎開會
14968,B10702001,2023/11/20 19:13,今天在綜合討論室開會
15372,B09703036,2023/11/3 23:43,今天討論實驗結果
1541,B07102084,2023/9/21 21:08,今天開會完成報告書
8962,B11102125,2023/10/1 08:45,今天討論報告主題
3507,B11702056,2023/12/6 10:37,今天開會完成報告書
5358,R10B41039,2023/12/8 08:10,今天開會完成報告書
12442,R11124004,2023/9/17 07:14,今天在綜合討論室開會
11009,R10927039,2023/10/9 23:19,今天討論實作方法
3109,B10709011,2023/9/24 03:04,今天討論工作分配
9785,R11523015,2023/10/21 21:39,今天討論實作方法
947,B11207036,2023/11/23 03:14,今天討論實作方法
1414,B09618053,2023/10/7 18:56,今天討論實驗結果
13086,B10407033,2023/10/7 12:14,今天晚上九點半開會
13114,B11705035,2023/11/15 22:25,今天在星巴克開會
276,B11402087,2023/11/27 01:39,今天討論報告主題
20395,B11612302,2023/10/9 22:08,今天晚上八點開會
2266,B08A02217,2023/10/10 02:15,今天在露易莎開會
15413,B08A01039,2023/11/12 08:41,今天討論實驗結果
8413,F10941010,2023/9/27 08:38,今天討論工作分配
21057,B08A09026,2023/11/7 01:18,今天晚上十點開會
15646,R10721004,2023/9/5 22:14,今天在星巴克開會
3217,B08201003,2023/10/26 13:08,今天討論實作方法
17309,B09A04017,2023/11/12 07:28,今天晚上九點開會
17239,B09603044,2023/10/29 20:08,今天在系管一樓開會
2510,B10902002,2023/9/10 02:10,今天晚上八點半開會
8565,B09501102,2023/11/7 07:00,今天晚上九點半開會
9456,R10721004,2023/12/9 00:07,今天討論報告主題
1966,B08611101,2023/9/27 13:17,今天晚上八點開會
16014,B11703082,2023/10/31 08:59,今天在星巴克開會
6351,R11943026,2023/11/15 19:11,今天晚上八點開會
14397,B11101004,2023/10/18 21:13,今天討論實作方法
18751,B10303042,2023/9/21 08:08,今天討論報告主題
21290,B08701068,2023/11/26 12:30,今天在綜合討論室開會
18880,R10521001,2023/9/5 11:49,今天晚上八點半開會
9893,R11127019,2023/12/4 19:04,今天開會完成報告書
18319,B11205035,2023/11/1 09:05,今天討論報告主題
7375,B11401012,2023/9/11 14:24,今天在總圖討論室開會
7209,B11B01013,2023/10/12 00:31,今天晚上九點開會
20435,B11201025,2023/9/5 09:02,今天討論工作分配
18112,F08528024,2023/9/24 23:55,今天晚上九點開會
1387,R11521309,2023/10/4 18:55,今天在總圖討論室開會
18447,B08301109,2023/11/17 00:31,今天討論工作分配
21215,B09402004,2023/10/14 05:11,今天晚上九點開會
9650,R11528023,2023/9/21 06:54,今天晚上八點半開會
19652,B09509026,2023/11/11 20:44,今天晚上九點開會
14938,B09408024,2023/9/7 13:57,今天晚上八點半開會
19152,R10541346,2023/10/25 10:58,今天討論實驗結果
16164,B11905026,2023/11/16 23:00,今天晚上十點開會
6281,B10A01102,2023/10/29 05:50,今天開會完成報告書
19332,B09611042,2023/9/18 15:45,今天討論實作方法
3710,B11704026,2023/11/6 08:30,今天在綜合討論室開會
19359,B11901031,2023/10/1 20:24,今天在綜合討論室開會
7839,R11256023,2023/11/7 01:55,今天在露易莎開會
8206,B09701168,2023/9/26 18:40,今天在總圖討論室開會
21039,B09901010,2023/9/26 11:34,今天在星巴克開會
874,B11501168,2023/12/9 02:47,今天晚上十點開會
7987,R11921109,2023/11/17 13:08,今天晚上八點半開會
17959,B08509021,2023/9/27 08:54,今天在綜合討論室開會
2695,B11405039,2023/12/10 13:46,今天在總圖討論室開會
20511,R10B45009,2023/10/14 16:15,今天討論工作分配
16174,B09501143,2023/11/6 16:15,今天晚上九點開會
8896,B09102016,2023/10/5 11:59,今天討論工作分配
5051,B10201020,2023/12/6 16:31,今天晚上九點開會
1571,B11702302,2023/9/9 18:57,今天討論報告主題
19555,B09900039,2023/11/30 00:12,今天在綜合討論室開會
1409,B11904015,2023/11/7 03:00,今天在總圖討論室開會
12017,B11604025,2023/11/19 05:15,今天討論實作方法
18371,B08310011,2023/9/22 20:51,今天在總圖討論室開會
8640,B10703057,2023/9/13 07:56,今天在綜合討論室開會
18516,B07104026,2023/12/2 15:11,今天晚上八點半開會
19311,B10104081,2023/10/12 07:54,今天討論實作方法
18679,R10641039,2023/11/21 18:11,今天在系管一樓開會
7281,R11528024,2023/12/2 17:20,今天討論工作分配
18282,B08613076,2023/12/5 06:26,今天在系管一樓開會
2069,B09402014,2023/12/7 17:52,今天晚上九點開會
16811,B09602217,2023/10/31 18:47,今天晚上八點半開會
20390,B08807033,2023/10/8 08:31,今天晚上九點半開會
18579,B10A07044,2023/11/18 07:44,今天在星巴克開會
9773,B11102142,2023/11/3 06:05,今天在系管一樓開會
6838,B11408053,2023/12/1 15:44,今天討論報告主題
8431,R09622010,2023/11/15 20:49,今天晚上十點開會
1453,B11101031,2023/9/9 18:24,今天討論實驗結果
15760,B11103008,2023/11/19 21:15,今天討論報告主題
17366,B10602029,2023/11/20 22:18,今天討論報告主題
21218,B09902043,2023/10/18 01:38,今天在系管一樓開會
3330,B09706023,2023/11/30 12:01,今天開會完成報告書
10011,R09421241,2023/11/15 06:08,今天在系管一樓開會
17557,B10701070,2023/11/19 15:28,今天討論工作分配
21119,B09402125,2023/11/12 02:45,今天討論實驗結果
8583,B08702006,2023/11/2 06:09,今天晚上八點半開會
18269,R10923048,2023/12/7 07:44,今天晚上十點開會
20775,B08501152,2023/11/7 22:17,今天在綜合討論室開會
13530,B10104070,2023/11/5 14:25,今天晚上八點開會
8915,B10701053,2023/9/4 18:55,今天晚上九點開會
13612,B10606028,2023/9/12 16:27,今天討論報告主題
1985,B09401111,2023/10/16 20:21,今天在系管一樓開會
21021,R10941039,2023/10/27 01:01,今天晚上九點半開會
9981,B11H08024,2023/11/28 12:48,今天討論報告主題
18179,B08A09019,2023/9/6 07:41,今天晚上八點半開會
17071,B10702151,2023/10/12 01:46,今天討論工作分配
12130,R10221347,2023/9/22 01:52,今天在系管一樓開會
10502,B10403044,2023/10/16 21:34,今天討論實驗結果
19970,B10502029,2023/11/9 23:07,今天晚上八點半開會
7848,R11622037,2023/10/20 15:23,今天開會完成報告書
18778,B09803015,2023/11/4 16:12,今天討論實作方法
10070,B06400027,2023/11/2 04:58,今天討論報告主題
13589,R11941022,2023/11/22 15:34,今天在總圖討論室開會
18196,B11106028,2023/10/17 21:09,今天在露易莎開會
12678,B09907028,2023/10/2 01:24,今天討論工作分配
932,B11604051,2023/11/1 04:12,今天晚上八點半開會
5120,B09A07055,2023/11/5 01:06,今天晚上十點開會
447,R10722021,2023/9/24 23:19,今天在系管一樓開會
2748,B09101119,2023/9/8 08:19,今天晚上八點半開會
7386,B09901259,2023/10/16 04:11,今天討論報告主題
1746,B10A02125,2023/11/6 09:07,今天在系管一樓開會
10068,B09A01006,2023/10/18 02:04,今天晚上九點半開會
13149,B09A00011,2023/10/15 17:32,今天晚上八點開會
5842,B10201072,2023/9/7 09:43,今天晚上十點開會
9551,R11943020,2023/12/7 00:15,今天晚上八點開會
16055,B09301037,2023/11/23 05:32,今天討論實作方法
8928,B06401240,2023/10/2 05:46,今天討論實作方法
16921,R11640047,2023/9/15 22:17,今天討論實作方法
14603,B08503055,2023/12/9 08:40,今天晚上八點開會
6643,R07222010,2023/9/19 01:40,今天在總圖討論室開會
17681,B11611004,2023/9/5 09:56,今天在露易莎開會
7199,B10702102,2023/11/14 06:09,今天晚上八點開會
7790,R10543116,2023/9/23 03:48,今天晚上九點半開會
18689,B11407021,2023/10/24 18:15,今天在綜合討論室開會
4966,B11805003,2023/9/30 14:36,今天在總圖討論室開會
7731,B11201153,2023/9/14 18:34,今天晚上八點開會
680,R11327036,2023/9/28 16:08,今天討論實作方法
12646,R10B41012,2023/11/19 10:32,今天晚上八點開會
1900,B09702355,2023/9/4 20:09,今天在總圖討論室開會
15128,B09409015,2023/11/12 22:34,今天在露易莎開會
6056,B10702355,2023/11/26 21:29,今天在系管一樓開會
1830,B11407022,2023/11/28 15:23,今天在星巴克開會
12638,R10521019,2023/9/18 15:06,今天晚上八點半開會
4505,B10301052,2023/11/2 14:53,今天晚上九點開會
18717,B09503040,2023/9/18 19:52,今天在露易莎開會
19942,B08603116,2023/10/17 00:52,今天晚上八點開會
4831,B08201240,2023/10/31 22:38,今天在星巴克開會
16265,R10923048,2023/10/7 14:05,今天討論報告主題
7146,B10701204,2023/10/31 03:29,今天晚上九點半開會
14250,B09202089,2023/11/2 07:58,今天在綜合討論室開會
7484,F09444047,2023/12/8 16:01,今天晚上八點開會
15468,B11407022,2023/10/31 22:11,今天在星巴克開會
14604,B09902070,2023/10/29 12:43,今天在總圖討論室開會
10346,B09401047,2023/11/4 09:03,今天在系管一樓開會
15546,B11101072,2023/11/15 03:10,今天討論報告主題
18408,R11H43150,2023/9/28 12:17,今天開會完成報告書
14520,B07A03068,2023/10/28 16:21,今天晚上九點開會
10862,B09401168,2023/12/2 20:26,今天在星巴克開會
17581,B09A02824,2023/9/17 06:25,今天討論實驗結果
20155,B10801207,2023/11/11 14:32,今天開會完成報告書
8334,B09302824,2023/10/23 11:21,今天開會完成報告書
18046,R10522037,2023/9/29 17:42,今天在綜合討論室開會
13074,R10622151,2023/11/3 10:55,今天在總圖討論室開會
567,B11H01204,2023/10/26 17:15,今天在星巴克開會
7179,B09503055,2023/12/9 19:38,今天討論實作方法
19722,B11206028,2023/10/27 22:09,今天討論實驗結果
13292,B11701165,2023/11/26 03:16,今天討論工作分配
21242,R09B24012,2023/9/8 18:57,今天在綜合討論室開會
3987,B08205007,2023/11/28 02:41,今天在總圖討論室開會
17307,B09901049,2023/11/28 15:53,今天在綜合討論室開會
3294,B08A04003,2023/9/9 15:35,今天晚上八點開會
14434,B10B05007,2023/10/1 23:07,今天討論實驗結果
18862,B09A02002,2023/10/7 18:09,今天晚上十點開會
3387,B11602021,2023/12/1 15:56,今天在系管一樓開會
8879,R10B45009,2023/9/17 01:33,今天晚上八點開會
15806,R11522019,2023/10/23 20:44,今天討論實驗結果
14899,B10503032,2023/9/26 03:20,今天晚上八點開會
20010,R10941165,2023/10/15 23:24,今天討論報告主題
16279,B09A05024,2023/10/22 12:40,今天討論實驗結果
13345,B09A01047,2023/10/18 19:05,今天在綜合討論室開會
